Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City) (L/100 km),Fuel Consumption (Hwy) (L/100 km),Fuel Consumption (Comb) (L/100 km),Fuel Consumption (Comb) (mpg),CO2 Emissions (g/km),CO2 Rating,Smog Rating
2018,Mazda,Mazda6,Mid-size,2.5,4,AS6,X,9.1,6.7,8.0,35.0,187.0,7.0,7.0
2018,Jaguar,F-PACE 20d,SUV: Small,2,4,AS8,D,8.9,7.2,8.1,35.0,218.0,5.0,1.0
2018,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.4,4,A9,X,11.3,8.4,10.0,28.0,235.0,5.0,3.0
2018,BMW,340i xDrive Gran Turismo,Full-size,3,6,AS8,Z,11.8,7.9,10.0,28.0,235.0,5.0,3.0
2018,Lincoln,MKC AWD,SUV: Small,2,4,AS6,X,12.3,9.3,10.9,26.0,256.0,4.0,5.0
2018,Nissan,Sentra (Turbo),Mid-size,1.6,4,AV7,Z,8.9,7.3,8.2,34.0,193.0,6.0,3.0
2018,Subaru,WRX STI AWD,Compact,2.5,4,M6,Z,14.1,10.5,12.5,23.0,291.0,3.0,1.0
2018,Chevrolet,Corvette Z06,Two-seater,6.2,8,AS8,Z,17.6,10.3,14.3,20.0,336.0,2.0,1.0
2018,Mercedes-Benz,AMG GT R Coupe,Two-seater,4,8,AM7,Z,15.6,11.9,13.9,20.0,324.0,3.0,5.0
2018,Lexus,LS 500 AWD,Mid-size,3.4,6,AS10,Z,13.0,8.7,11.0,26.0,259.0,4.0,3.0
2018,Dodge,Charger,Full-size,3.6,6,A5,X,13.7,9.0,11.6,24.0,271.0,4.0,3.0
2018,Jeep,New Wrangler 4X4,SUV: Small,2,4,A8,X,10.5,9.4,10.0,28.0,233.0,5.0,5.0
2018,Honda,Civic Sedan,Mid-size,2,4,AV,X,7.8,6.0,7.0,40.0,163.0,8.0,3.0
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,2.7,6,AS10,X,12.0,9.4,10.8,26.0,253.0,4.0,5.0
2018,FIAT,124 Spider,Two-seater,1.4,4,A6,X,9.3,6.5,8.0,35.0,187.0,6.0,3.0
2018,GMC,Sierra 4WD FFV,Pickup truck: Standard,5.3,8,A6,X,15.0,10.7,13.1,22.0,307.0,3.0,3.0
2018,Porsche,Cayman S,Two-seater,2.5,4,M6,Z,12.1,9.0,10.7,26.0,249.0,4.0,1.0
2018,Aston Martin,DB11 V12,Minicompact,5.2,12,A8,Z,15.5,11.4,13.7,21.0,322.0,3.0,3.0
2018,Nissan,Pathfinder 4WD,SUV: Small,3.5,6,AV,X,12.1,8.9,10.7,26.0,250.0,4.0,5.0
2018,Nissan,Frontier 4WD,Pickup truck: Small,4,6,A5,X,15.8,11.5,13.9,20.0,326.0,3.0,3.0
2018,Cadillac,CTS,Mid-size,2,4,AS8,Z,11.0,7.8,9.5,30.0,224.0,5.0,5.0
2018,Audi,S4,Compact,3,6,AM8,Z,11.5,8.0,9.9,29.0,232.0,5.0,5.0
2018,Nissan,Qashqai AWD,Station wagon: Small,2,4,AV,X,9.0,7.5,8.4,34.0,196.0,6.0,5.0
2018,Hyundai,Santa Fe,SUV: Small,3.3,6,AS6,X,12.9,9.4,11.3,25.0,265.0,4.0,3.0
2018,Chevrolet,Camaro,Subcompact,2,4,M6,Z,11.9,7.9,10.1,28.0,235.0,5.0,5.0
2018,Infiniti,Q70 AWD,Mid-size,3.7,6,AS7,Z,13.2,9.8,11.7,24.0,274.0,4.0,3.0
2018,MINI,Cooper S Convertible,Minicompact,2,4,M6,Z,10.3,7.4,9.0,31.0,210.0,5.0,7.0
2018,BMW,430i xDrive Cabriolet,Subcompact,2,4,AS8,Z,10.7,7.3,9.1,31.0,214.0,5.0,7.0
2018,Hyundai,Elantra,Mid-size,2,4,AS6,X,8.3,6.4,7.4,38.0,174.0,7.0,5.0
2018,Kia,Niro Touring,Station wagon: Small,1.6,4,AM6,X,5.1,5.8,5.4,52.0,129.0,9.0,7.0
2018,Porsche,Panamera 4,Full-size,3,6,AM8,Z,11.3,8.6,10.1,28.0,235.0,5.0,1.0
2018,Ford,Fiesta,Subcompact,1.6,4,M5,X,8.6,6.7,7.8,36.0,182.0,7.0,3.0
2018,Dodge,Durango AWD,SUV: Standard,5.7,8,A8,X,16.7,10.9,14.1,20.0,331.0,3.0,3.0
2018,Jeep,Compass,SUV: Small,2.4,4,A6,X,10.6,7.6,9.3,30.0,218.0,5.0,7.0
2018,Nissan,Rogue,SUV: Small,2.5,4,AV,X,9.2,7.0,8.2,34.0,192.0,6.0,5.0
2018,Lincoln,Navigator 4X4,SUV: Standard,3.5,6,AS10,X,14.9,11.3,13.3,21.0,310.0,3.0,5.0
2018,Toyota,Highlander Hybrid AWD,SUV: Standard,3.5,6,AV6,X,8.1,8.5,8.3,34.0,193.0,6.0,7.0
2018,Subaru,Impreza 5-Door AWD,Station wagon: Small,2,4,M5,X,10.1,7.7,9.0,31.0,211.0,5.0,6.0
2018,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2.5,4,AS6,X,12.3,8.8,10.7,26.0,251.0,4.0,3.0
2018,Maserati,Granturismo,Subcompact,4.7,8,AS6,Z,18.2,11.4,15.1,19.0,355.0,2.0,1.0
2018,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,SUV: Standard,3,6,A9,Z,13.5,10.6,12.2,23.0,285.0,3.0,3.0
2018,Maserati,Levante,SUV: Standard,3,6,AS8,Z,16.4,11.9,14.4,20.0,340.0,2.0,1.0
2018,Ford,Transit Connect Van FFV,Special purpose vehicle,2.5,4,AS6,X,11.9,8.7,10.4,27.0,244.0,5.0,3.0
2018,Lexus,GS F,Compact,5,8,AS8,Z,14.9,9.7,12.5,23.0,293.0,3.0,5.0
2018,Chevrolet,Suburban 4WD FFV,SUV: Standard,5.3,8,A6,E,22.3,15.7,19.3,15.0,321.0,3.0,3.0
2018,Mercedes-Benz,S 560 4MATIC,Full-size,4,8,A9,Z,13.5,8.6,11.3,25.0,265.0,4.0,5.0
2018,Ford,Transit Connect Van FFV,Special purpose vehicle,2.5,4,AS6,E,16.2,11.9,14.3,20.0,234.0,5.0,3.0
2018,Ford,Focus,Compact,1,3,M6,X,7.9,5.9,7.0,40.0,164.0,8.0,3.0
2018,Volkswagen,Golf SportWagen,Station wagon: Small,1.8,4,M5,X,9.4,6.9,8.2,34.0,192.0,6.0,7.0
2018,Ford,F-150 4X4,Pickup truck: Standard,5,8,AS10,X,14.6,10.9,13.0,22.0,304.0,3.0,3.0
2018,Hyundai,Tucson AWD,SUV: Small,1.6,4,AM7,X,9.9,8.5,9.3,30.0,221.0,5.0,3.0
2018,Audi,Q3,Compact,2,4,AS6,Z,11.6,8.3,10.1,28.0,236.0,5.0,3.0
2018,Porsche,Cayenne S,SUV: Standard,3.6,6,A8,Z,13.9,9.6,12.0,24.0,281.0,4.0,1.0
2018,Hyundai,Elantra,Mid-size,1.6,4,M6,X,10.7,7.8,9.4,30.0,221.0,5.0,3.0
2018,GMC,Yukon 4WD FFV,SUV: Standard,5.3,8,A6,X,15.2,10.8,13.2,21.0,310.0,3.0,3.0
2018,Chevrolet,Cruze Premier,Compact,1.4,4,AS6,X,8.1,6.0,7.2,39.0,169.0,8.0,6.0
2018,BMW,M760i xDrive,Full-size,6.6,12,AS8,Z,17.7,11.9,15.1,19.0,355.0,2.0,3.0
2018,Chrysler,300 FFV,Full-size,3.6,6,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,3.0
2018,Mercedes-Benz,AMG SL 63,Two-seater,5.5,8,A7,Z,14.7,9.5,12.4,23.0,291.0,3.0,1.0
2018,Toyota,Highlander AWD LE,SUV: Standard,3.5,6,AS8,X,11.7,8.8,10.4,27.0,242.0,5.0,5.0
2018,Chevrolet,Colorado,Pickup truck: Small,2.5,4,M6,X,11.9,9.2,10.7,26.0,251.0,4.0,5.0
2018,Jaguar,F-TYPE Coupe R-Dynamic,Two-seater,3,6,M6,Z,15.3,10.0,12.9,22.0,302.0,3.0,7.0
2018,Chevrolet,Tahoe FFV,SUV: Standard,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,3.0,3.0
2018,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8,A6,X,15.0,10.7,13.1,22.0,307.0,3.0,3.0
2018,Buick,Regal AWD,Full-size,2,4,AS8,Z,11.0,8.0,9.6,29.0,227.0,5.0,5.0
2018,MINI,John Cooper Works,Subcompact,2,4,M6,Z,10.3,7.4,9.0,31.0,210.0,5.0,3.0
2018,Audi,S5 Cabriolet,Subcompact,3,6,AM8,Z,11.9,8.1,10.2,28.0,239.0,5.0,5.0
2018,Porsche,911 Targa 4 GTS,Minicompact,3,6,M7,Z,13.2,9.2,11.4,25.0,266.0,4.0,1.0
2018,Hyundai,Santa Fe Sport AWD,SUV: Small,2.4,4,AS6,X,12.0,9.1,10.7,26.0,253.0,4.0,5.0
2018,Chevrolet,Sonic,Compact,1.4,4,AS6,X,8.8,6.6,7.8,36.0,184.0,7.0,3.0
2018,Dodge,Charger,Full-size,3.6,6,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,3.0
2018,Chevrolet,Colorado,Pickup truck: Small,2.5,4,A6,X,12.1,9.2,10.8,26.0,253.0,4.0,5.0
2018,Mercedes-Benz,AMG GT Coupe,Two-seater,4,8,AM7,Z,14.5,10.8,12.8,22.0,302.0,3.0,5.0
2018,Ford,Mustang,Subcompact,2.3,4,M6,X,11.0,7.7,9.5,30.0,222.0,5.0,5.0
2018,Kia,Forte 5,Full-size,2,4,AS6,X,9.4,7.0,8.3,34.0,197.0,6.0,3.0
2018,Porsche,Cayenne Platinum,SUV: Standard,3.6,6,A8,Z,13.6,10.2,12.1,23.0,281.0,4.0,1.0
2018,Volvo,V60 CC T5 AWD,Station wagon: Small,2,4,AS8,X,10.8,7.8,9.4,30.0,220.0,5.0,3.0
2018,Porsche,911 Turbo,Minicompact,3.8,6,AM7,Z,12.6,9.9,11.4,25.0,266.0,4.0,1.0
2018,Chevrolet,Cruze Hatchback Premier,Mid-size,1.4,4,AS6,X,8.4,6.4,7.5,38.0,176.0,7.0,6.0
2018,Nissan,Qashqai,Station wagon: Small,2,4,M6,X,10.0,8.1,9.2,31.0,216.0,5.0,5.0
2018,Mercedes-Benz,B 250 4MATIC,Mid-size,2,4,AM7,Z,10.3,7.8,9.1,31.0,215.0,5.0,5.0
2018,Volkswagen,Atlas,SUV: Small,2,4,AS8,X,10.8,8.9,10.0,28.0,233.0,5.0,3.0
2018,Jaguar,F-TYPE Convertible,Two-seater,3,6,AS8,Z,11.9,8.5,10.4,27.0,242.0,5.0,7.0
2018,Mercedes-Benz,GLC 300 4MATIC Coupe,SUV: Small,2,4,A9,Z,11.0,8.7,10.0,28.0,235.0,5.0,5.0
2018,Volkswagen,Beetle Convertible,Subcompact,2,4,AS6,X,9.0,7.2,8.2,34.0,191.0,6.0,7.0
2018,Mazda,Mazda3 4-Door,Compact,2,4,AS6,X,8.4,6.4,7.5,38.0,176.0,7.0,7.0
2018,Ford,F-150,Pickup truck: Standard,3,6,AS10,D,10.8,8.0,9.5,30.0,256.0,4.0,1.0
2018,Toyota,Corolla,Mid-size,1.8,4,M6,X,8.5,6.6,7.6,37.0,178.0,7.0,3.0
2018,GMC,Terrain AWD,SUV: Small,2,4,A9,Z,11.2,9.0,10.2,28.0,239.0,5.0,5.0
2018,Honda,HR-V,Station wagon: Small,1.8,4,AV,X,8.3,6.9,7.7,37.0,180.0,7.0,3.0
2018,Audi,S7,Mid-size,4,8,AM7,Z,15.0,10.0,12.8,22.0,298.0,3.0,3.0
2018,GMC,Sierra 4WD FFV,Pickup truck: Standard,4.3,6,A6,E,20.2,15.2,18.0,16.0,296.0,3.0,5.0
2018,Jeep,Renegade 4X4,SUV: Small,2.4,4,A9,X,11.2,8.2,9.8,29.0,230.0,5.0,7.0
2018,Ford,F-150,Pickup truck: Standard,5,8,AS10,X,14.1,10.4,12.4,23.0,292.0,3.0,3.0
2018,Dodge,Challenger GT AWD FFV,Mid-size,3.6,6,A8,X,12.8,8.7,11.0,26.0,258.0,4.0,3.0
2018,Chrysler,300 AWD FFV,Full-size,3.6,6,A8,E,17.6,12.0,15.0,19.0,248.0,4.0,3.0
2018,Toyota,RAV4 Limited/SE AWD,SUV: Small,2.5,4,AS6,X,10.7,8.4,9.7,29.0,226.0,5.0,3.0
2018,Kia,Sorento AWD,SUV: Small,3.3,6,AS6,X,14.0,10.1,12.2,23.0,289.0,3.0,3.0
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,3,6,AS10,D,10.8,8.4,9.7,29.0,260.0,4.0,1.0
2018,BMW,X3 M40i,SUV: Small,3,6,AS8,Z,11.7,8.6,10.3,27.0,241.0,5.0,5.0
2018,Chevrolet,Malibu Hybrid,Mid-size,1.8,4,AV,X,4.8,5.5,5.1,55.0,121.0,10.0,3.0
2018,Jeep,Wrangler JK 4X4,SUV: Small,3.6,6,A5,X,14.1,11.1,12.8,22.0,299.0,3.0,3.0
