Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City) (L/100 km),Fuel Consumption (Hwy) (L/100 km),Fuel Consumption (Comb) (L/100 km),Fuel Consumption (Comb) (mpg),CO2 Emissions (g/km),CO2 Rating,Smog Rating
2020,Mercedes-Benz,AMG C 63 S Cabriolet,Subcompact,4,8,A9,Z,13.9,9.7,12.0,24.0,282.0,4.0,3.0
2020,Toyota,Sienna AWD,Minivan,3.5,6,AS8,X,13.4,9.6,11.7,24.0,274.0,4.0,5.0
2020,Chevrolet,Colorado 4WD,Pickup truck: Small,3.6,6,A8,X,14.0,9.9,12.2,23.0,286.0,3.0,5.0
2020,BMW,M340i xDrive Sedan,Compact,3,6,AS8,Z,11.4,8.3,10.0,28.0,233.0,5.0,5.0
2020,Chrysler,Pacifica (Stop-Start),Minivan,3.6,6,A9,X,12.4,8.4,10.6,27.0,249.0,4.0,7.0
2020,Alfa Romeo,Stelvio,SUV: Small,2,4,A8,Z,10.3,8.1,9.3,30.0,218.0,5.0,3.0
2020,Land Rover,Range Rover Velar SVAutobiography Dynamic,SUV: Small,5,8,AS8,Z,15.2,11.5,13.5,21.0,318.0,3.0,3.0
2020,Chevrolet,Silverado 4WD LT Trail Boss,Pickup truck: Standard,6.2,8,A10,Z,15.7,12.4,14.2,20.0,332.0,3.0,3.0
2020,MINI,Cooper Convertible,Minicompact,1.5,3,AM7,Z,8.3,6.4,7.5,38.0,174.0,7.0,7.0
2020,BMW,X3 M Competition,SUV: Small,3,6,AS8,Z,16.6,12.1,14.6,19.0,339.0,2.0,3.0
2020,Buick,Envision AWD,SUV: Small,2.5,4,A6,X,11.1,8.6,10.0,28.0,234.0,5.0,5.0
2020,Toyota,Prius c,Compact,1.5,4,AV,X,4.9,5.5,5.1,55.0,120.0,10.0,7.0
2020,Mercedes-Benz,GLC 300 4MATIC,SUV: Small,2,4,A9,Z,11.2,8.5,10.0,28.0,234.0,5.0,6.0
2020,Chevrolet,Silverado 4WD Custom Trail Boss,Pickup truck: Standard,6.2,8,A10,Z,16.8,13.3,15.2,19.0,357.0,2.0,3.0
2020,Genesis,G70 AWD,Compact,2,4,AS8,Z,11.4,8.6,10.2,28.0,238.0,5.0,3.0
2020,Jeep,Wrangler Unlimited 4X4 eTorque,SUV: Small,3.6,6,A8,X,12.6,10.7,11.8,24.0,276.0,4.0,5.0
2020,Ford,Expedition MAX 4X4,SUV: Standard,3.5,6,AS10,X,14.7,11.2,13.1,22.0,308.0,3.0,5.0
2020,Chevrolet,Spark,Subcompact,1.4,4,M5,X,8.0,6.2,7.2,39.0,170.0,7.0,5.0
2020,Volkswagen,Golf,Compact,1.4,4,M6,X,8.4,6.6,7.6,37.0,177.0,7.0,7.0
2020,Mercedes-Benz,AMG A 35 4MATIC,Subcompact,2,4,AM7,Z,9.9,7.5,8.9,32.0,207.0,6.0,5.0
2020,Mercedes-Benz,AMG CLA 45 4MATIC,Compact,2,4,AM8,Z,11.7,8.1,10.1,28.0,237.0,5.0,3.0
2020,Jaguar,XF 25t AWD,Mid-size,2,4,AS8,Z,10.1,7.2,8.8,32.0,207.0,6.0,7.0
2020,Toyota,Tacoma 4WD,Pickup truck: Small,3.5,6,AS6,X,13.0,10.5,11.9,24.0,278.0,4.0,5.0
2020,Porsche,718 Cayman,Two-seater,2,4,AM7,Z,11.0,8.7,10.0,28.0,233.0,5.0,1.0
2020,Hyundai,Veloster,Compact,2,4,AS6,X,9.1,7.1,8.2,34.0,193.0,6.0,5.0
2020,Ford,Explorer Hybrid AWD,SUV: Standard,3.3,6,AS10,X,10.1,9.0,9.6,29.0,225.0,5.0,5.0
2020,Volkswagen,Atlas Cross Sport 4MOTION,SUV: Small,3.6,6,AS8,X,14.3,10.7,12.7,22.0,297.0,3.0,5.0
2020,Rolls-Royce,Ghost,Full-size,6.6,12,AS8,Z,20.4,13.1,17.1,17.0,400.0,1.0,3.0
2020,Hyundai,Elantra,Mid-size,1.6,4,AM7,X,8.9,7.0,8.1,35.0,192.0,6.0,5.0
2020,Jeep,Grand Cherokee 4X4,SUV: Standard,5.7,8,A8,X,16.7,10.9,14.1,20.0,331.0,3.0,3.0
2020,Jeep,Cherokee 4X4 Active Drive II,SUV: Small,2,4,A9,X,11.5,8.6,10.2,28.0,240.0,5.0,5.0
2020,Audi,A5 Cabriolet quattro,Subcompact,2,4,AM7,Z,10.0,7.4,8.8,32.0,206.0,6.0,3.0
2020,Chevrolet,Silverado WT 4WD,Pickup truck: Standard,2.7,4,A8,X,12.7,11.0,12.0,24.0,280.0,4.0,6.0
2020,Buick,Encore,SUV: Small,1.4,4,AS6,X,9.4,7.8,8.7,32.0,204.0,6.0,5.0
2020,Kia,Sedona,Minivan,3.3,6,AS8,X,12.7,9.9,11.5,25.0,271.0,4.0,5.0
2020,Land Rover,Range Rover 5.0 Supercharged LWB,SUV: Standard,5,8,AS8,Z,14.4,11.3,13.0,22.0,305.0,3.0,3.0
2020,Dodge,Charger,Full-size,3.6,6,A5,X,13.7,9.0,11.6,24.0,271.0,4.0,3.0
2020,Honda,Civic Coupe,Compact,1.5,4,AV7,X,7.8,6.4,7.2,39.0,167.0,7.0,3.0
2020,Toyota,RAV4,SUV: Small,2.5,4,AS8,X,8.8,6.8,7.9,36.0,184.0,7.0,6.0
2020,Mazda,MX-5,Two-seater,2,4,AS6,Z,9.0,6.6,7.9,36.0,186.0,7.0,3.0
2020,Chevrolet,Blazer,SUV: Small,2.5,4,A9,X,11.3,8.9,10.2,28.0,238.0,5.0,5.0
2020,Lexus,IS 300 AWD,Compact,3.5,6,AS6,Z,12.3,9.1,10.9,26.0,254.0,4.0,5.0
2020,Ford,T-150 Wagon FFV,Van: Passenger,3.5,6,AS10,X,16.2,12.3,14.5,19.0,340.0,2.0,1.0
2020,Hyundai,Elantra GT,Full-size,1.6,4,AM7,X,9.7,7.4,8.6,33.0,205.0,6.0,5.0
2020,Honda,Accord Sport/Touring,Mid-size,2,4,AS10,X,10.4,7.4,9.1,31.0,211.0,5.0,7.0
2020,Alfa Romeo,Giulia AWD,Mid-size,2,4,A8,Z,10.5,7.7,9.2,31.0,217.0,5.0,3.0
2020,Audi,A6 allroad,Station wagon: Mid-size,3,6,AM7,Z,11.8,9.1,10.6,27.0,247.0,4.0,5.0
2020,Mazda,Mazda3 4-Door (SIL),Compact,2,4,M6,X,8.7,6.4,7.7,37.0,180.0,7.0,7.0
2020,Bugatti,Divo,Two-seater,8,16,AM7,Z,27.2,18.0,23.0,12.0,537.0,1.0,1.0
2020,Chevrolet,Equinox AWD,SUV: Small,1.5,4,A6,X,9.3,8.0,8.7,32.0,204.0,6.0,7.0
2020,Hyundai,Elantra,Mid-size,2,4,AV,X,7.8,5.6,6.8,42.0,161.0,8.0,5.0
2020,Chevrolet,Spark,Subcompact,1.4,4,AV,X,7.9,6.2,7.1,40.0,167.0,7.0,5.0
2020,Hyundai,Accent,Compact,1.6,4,M6,X,7.8,6.1,7.0,40.0,168.0,7.0,3.0
2020,Chevrolet,Suburban FFV,SUV: Standard,5.3,8,A6,E,21.2,13.9,17.9,16.0,298.0,3.0,3.0
2020,Dodge,Challenger,Mid-size,3.6,6,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,3.0
2020,Cadillac,CT4 AWD,Compact,2.7,4,AS10,Z,11.7,8.4,10.2,28.0,238.0,5.0,6.0
2020,Acura,RDX AWD,SUV: Small,2,4,AS10,Z,11.0,8.6,9.9,29.0,232.0,5.0,6.0
2020,Audi,Q5,SUV: Small,2,4,AM7,Z,10.7,8.4,9.7,29.0,226.0,5.0,5.0
2020,BMW,230i Coupe,Subcompact,2,4,M6,Z,11.1,7.3,9.4,30.0,219.0,5.0,7.0
2020,Chevrolet,Silverado 4WD,Pickup truck: Standard,5.3,8,A6,X,15.9,11.8,14.1,20.0,331.0,3.0,5.0
2020,Kia,Stinger AWD,Mid-size,3.3,6,AS8,Z,13.6,9.6,11.8,24.0,279.0,4.0,3.0
2020,GMC,Sierra 4WD,Pickup truck: Standard,5.3,8,A10,X,14.3,10.6,12.7,22.0,298.0,3.0,5.0
2020,Mercedes-Benz,AMG GT 63 S 4MATIC+,Compact,4,8,A9,Z,15.6,11.5,13.7,21.0,324.0,3.0,5.0
2020,Land Rover,Defender 110 P400,SUV: Standard,3,6,AS8,Z,13.5,10.8,12.3,23.0,287.0,3.0,7.0
2020,Land Rover,Range Rover Evoque P250,SUV: Small,2,4,AS9,Z,11.8,8.7,10.4,27.0,245.0,5.0,7.0
2020,Chevrolet,Tahoe FFV,SUV: Standard,5.3,8,A6,E,21.2,13.9,17.9,16.0,298.0,3.0,3.0
2020,BMW,Z4 M40i,Two-seater,3,6,AS8,Z,10.3,8.0,9.3,30.0,216.0,5.0,5.0
2020,Maserati,Ghibli S,Mid-size,3,6,AS8,Z,14.1,9.8,12.2,23.0,286.0,3.0,1.0
2020,Hyundai,Tucson AWD,SUV: Small,2.4,4,AS6,X,11.0,9.1,10.1,28.0,241.0,5.0,5.0
2020,Honda,HR-V,Station wagon: Small,1.8,4,AV,X,8.4,7.0,7.8,36.0,181.0,7.0,5.0
2020,BMW,M5 Sedan,Mid-size,4.4,8,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
2020,Chevrolet,Blazer AWD,SUV: Small,2,4,A9,X,11.3,8.7,10.1,28.0,232.0,5.0,6.0
2020,Chevrolet,Silverado 4WD,Pickup truck: Standard,3,6,A10,D,10.4,8.0,9.4,30.0,252.0,4.0,1.0
2020,Mercedes-Benz,AMG C 63 S Coupe,Subcompact,4,8,A9,Z,13.9,9.2,11.8,24.0,277.0,4.0,3.0
2020,Mercedes-Benz,S 560 4MATIC SWB,Mid-size,4,8,A9,Z,13.7,8.8,11.5,25.0,268.0,4.0,5.0
2020,Mazda,CX-5,SUV: Small,2.5,4,AS6,X,9.7,7.8,8.8,32.0,206.0,6.0,7.0
2020,Kia,Niro,Station wagon: Small,1.6,4,AM6,X,4.6,5.1,4.8,59.0,114.0,10.0,7.0
2020,Mercedes-Benz,AMG CLA 35 4MATIC,Compact,2,4,AM7,Z,10.4,8.3,9.4,30.0,218.0,5.0,5.0
2020,Lincoln,MKZ Hybrid,Mid-size,2,4,AV,X,5.5,5.7,5.6,50.0,131.0,9.0,7.0
2020,GMC,Sierra 4WD,Pickup truck: Standard,4.3,6,A6,X,15.7,12.0,14.1,20.0,331.0,3.0,6.0
2020,Audi,A3,Subcompact,2,4,AM7,X,8.8,6.5,7.8,36.0,182.0,7.0,7.0
2020,Chrysler,300,Full-size,3.6,6,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,3.0
2020,Ford,F-150 FFV,Pickup truck: Standard,5,8,AS10,X,14.3,10.6,12.6,22.0,297.0,3.0,3.0
2020,Chevrolet,Trax AWD,SUV: Small,1.4,4,AS6,X,10.0,8.0,9.1,31.0,214.0,5.0,5.0
2020,Kia,Forte,Mid-size,2,4,M6,X,8.6,6.4,7.6,37.0,180.0,7.0,5.0
2020,Audi,S6,Mid-size,2.9,6,AS8,Z,12.9,8.5,10.9,26.0,255.0,4.0,5.0
2020,Honda,CR-V,SUV: Small,1.5,4,AV,X,8.3,7.0,7.7,37.0,180.0,7.0,6.0
2020,Ram,1500 Classic 4X4,Pickup truck: Standard,3.6,6,A8,X,14.5,10.2,12.6,22.0,294.0,3.0,3.0
2020,FIAT,500X AWD,SUV: Small,1.3,4,A9,X,10.0,7.9,9.1,31.0,213.0,5.0,6.0
2020,Volkswagen,Golf,Compact,1.4,4,AS8,X,8.1,6.6,7.4,38.0,174.0,7.0,7.0
2020,Toyota,86,Minicompact,2,4,AS6,Z,9.9,7.3,8.7,32.0,204.0,6.0,1.0
2020,BMW,X6 M50i,SUV: Standard,4.4,8,AS8,Z,14.5,10.7,12.8,22.0,302.0,3.0,3.0
2020,Porsche,Panamera Turbo ST,Full-size,4,8,AM8,Z,13.4,10.1,11.9,24.0,279.0,4.0,3.0
2020,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8,A6,E,22.2,16.2,19.5,14.0,326.0,3.0,3.0
2020,Porsche,911 Carrera 4S Cabriolet,Minicompact,3,6,M7,Z,13.8,9.7,12.0,24.0,280.0,4.0,5.0
2020,Dodge,Durango AWD SRT,SUV: Standard,6.4,8,A8,Z,18.3,12.2,15.6,18.0,363.0,2.0,1.0
2020,Porsche,718 Cayman GT4,Two-seater,4,6,M6,Z,14.3,10.4,12.5,23.0,294.0,3.0,3.0
2020,BMW,440i xDrive Coupe,Compact,3,6,AS8,Z,11.4,8.3,10.0,28.0,233.0,5.0,3.0
2020,BMW,X5 xDrive50i,SUV: Standard,4.4,8,AS8,Z,14.5,10.7,12.8,22.0,302.0,3.0,3.0
2020,Porsche,718 Boxster T,Two-seater,2,4,AM7,Z,11.2,8.7,10.1,28.0,236.0,5.0,1.0
2020,Chevrolet,Silverado,Pickup truck: Standard,3,6,A10,D,10.2,7.2,8.9,32.0,238.0,5.0,1.0
2020,Porsche,Macan GTS,SUV: Small,2.9,6,AM7,Z,13.5,10.5,12.2,23.0,285.0,3.0,5.0
2020,Ford,Escape AWD,SUV: Small,2,4,AS8,X,10.4,7.5,9.1,31.0,213.0,5.0,5.0
2020,Chevrolet,Impala,Full-size,3.6,6,AS6,X,12.8,8.5,10.9,26.0,255.0,4.0,5.0
2020,Maserati,Quattroporte GTS,Full-size,3.8,8,AS8,Z,16.0,10.8,13.7,21.0,321.0,3.0,1.0
2020,Hyundai,Sonata,Full-size,2.5,4,AS8,X,8.8,6.4,7.7,37.0,182.0,7.0,7.0
2020,Chevrolet,Silverado 4WD,Pickup truck: Standard,6.2,8,A10,Z,15.0,12.0,13.7,21.0,321.0,3.0,3.0
2020,GMC,Sierra 4WD AT4,Pickup truck: Standard,3,6,A10,D,10.5,9.1,9.9,29.0,265.0,4.0,1.0
2020,Audi,S8,Full-size,4,8,AS8,Z,17.6,10.7,14.5,19.0,339.0,2.0,3.0
2020,Land Rover,Range Rover SVAutobiography LWB,SUV: Standard,5,8,AS8,Z,17.9,12.7,15.5,18.0,365.0,2.0,3.0
2020,Alfa Romeo,Giulia,Mid-size,2,4,A8,Z,10.0,7.2,8.7,32.0,205.0,6.0,3.0
2020,MINI,Cooper S 5 Door,Subcompact,2,4,AM7,Z,8.9,6.6,7.9,36.0,184.0,7.0,7.0
2020,Audi,S5 Sportback,Mid-size,3,6,AS8,Z,11.8,8.9,10.5,27.0,245.0,5.0,5.0
2020,Buick,Regal,Mid-size,2,4,AS9,Z,10.3,7.4,9.0,31.0,211.0,5.0,5.0
2020,Mercedes-Benz,AMG GLC 63 S 4MATIC+,SUV: Small,4,8,A9,Z,15.0,10.9,13.2,21.0,309.0,3.0,5.0
2020,BMW,M4 CS,Compact,3,6,AM7,Z,14.1,10.3,12.4,23.0,290.0,3.0,3.0
2020,Ford,Mustang Bullitt,Subcompact,5,8,M6,X,16.4,10.2,13.6,21.0,319.0,3.0,3.0
2020,Honda,Civic Hatchback,Full-size,1.5,4,AV,X,7.7,6.0,6.9,41.0,162.0,8.0,3.0
2020,Jeep,Wrangler Unlimited 4X4,SUV: Small,2,4,A8,X,11.5,10.9,11.2,25.0,263.0,4.0,5.0
2020,GMC,Sierra,Pickup truck: Standard,5.3,8,A6,X,15.9,11.4,13.9,20.0,326.0,3.0,5.0
2020,Porsche,911 Carrera 4S,Minicompact,3,6,M7,Z,13.8,9.8,12.0,24.0,275.0,4.0,5.0
2020,Ford,Escape,SUV: Small,1.5,3,A8,X,8.6,7.1,7.9,36.0,185.0,7.0,7.0
2020,Bentley,Continental GT Convertible,Subcompact,6,12,AM8,Z,19.2,12.2,16.0,18.0,373.0,2.0,3.0
2020,Porsche,718 Cayman T,Two-seater,2,4,AM7,Z,11.2,8.7,10.1,28.0,236.0,5.0,1.0
2020,Nissan,GT-R,Subcompact,3.8,6,AM6,Z,14.4,10.9,12.8,22.0,300.0,3.0,3.0
2020,Porsche,911 Carrera 4S,Minicompact,3,6,AM8,Z,13.1,10.2,11.8,24.0,277.0,4.0,5.0
2020,Lexus,ES 350 F SPORT,Mid-size,3.5,6,AS8,X,10.9,7.5,9.4,30.0,219.0,5.0,5.0
2020,Ram,1500 eTorque,Pickup truck: Standard,5.7,8,A8,X,14.1,10.3,12.4,23.0,290.0,3.0,3.0
2020,Mercedes-Benz,GLB 250 4MATIC,SUV: Small,2,4,AM8,Z,10.1,7.7,9.0,31.0,210.0,5.0,6.0
2020,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,5,8,AS10,X,14.4,11.2,13.0,22.0,305.0,3.0,3.0
2020,Honda,Civic Sedan,Mid-size,2,4,AV7,X,8.2,6.5,7.4,38.0,172.0,7.0,3.0
2020,GMC,Acadia,SUV: Standard,3.6,6,A9,X,12.6,8.8,10.9,26.0,257.0,4.0,6.0
2020,Kia,Optima,Full-size,2.4,4,AS6,X,9.5,7.1,8.4,34.0,199.0,6.0,5.0
2020,Ford,Explorer AWD,SUV: Standard,2.3,4,AS10,X,11.6,8.7,10.3,27.0,241.0,5.0,5.0
2020,Land Rover,Discovery Sport P290,SUV: Small,2,4,AS9,Z,12.3,9.8,11.1,25.0,262.0,4.0,7.0
2020,Audi,TT Roadster quattro,Two-seater,2,4,AM7,X,10.3,7.7,9.1,31.0,213.0,5.0,7.0
2020,Lexus,GS 350 AWD,Mid-size,3.5,6,AS6,Z,12.3,9.1,10.9,26.0,254.0,4.0,5.0
2020,BMW,X4 M,SUV: Small,3,6,AS8,Z,16.6,12.1,14.6,19.0,339.0,2.0,3.0
2020,Chevrolet,Camaro,Subcompact,3.6,6,M6,X,14.3,9.0,11.9,24.0,280.0,4.0,6.0
2020,MINI,Cooper Clubman ALL4,Mid-size,1.5,3,AS8,Z,9.7,7.0,8.5,33.0,197.0,6.0,7.0
2020,Ram,1500 eTorque,Pickup truck: Standard,3.6,6,A8,X,11.9,9.4,10.8,26.0,253.0,4.0,5.0
2020,Buick,Regal AWD,Mid-size,3.6,6,AS9,X,12.5,8.8,10.9,26.0,255.0,4.0,6.0
2020,Volvo,S60 T5,Compact,2,4,AS8,Z,10.5,7.1,8.9,32.0,208.0,6.0,5.0
2020,Jeep,Renegade,SUV: Small,2.4,4,A9,X,10.8,7.8,9.5,30.0,222.0,5.0,6.0
2020,Hyundai,Sonata,Full-size,1.6,4,AS8,X,8.6,6.6,7.7,37.0,181.0,7.0,5.0
2020,BMW,M240i Coupe,Subcompact,3,6,AS8,Z,11.4,8.1,9.9,29.0,231.0,5.0,3.0
2020,BMW,M850i xDrive Gran Coupe,Mid-size,4.4,8,AS8,Z,14.5,9.9,12.4,23.0,290.0,3.0,3.0
2020,BMW,330i xDrive Sedan,Compact,2,4,AS8,Z,9.5,6.9,8.3,34.0,195.0,6.0,7.0
2020,Porsche,Macan S,SUV: Small,3,6,AM7,Z,12.9,10.2,11.7,24.0,272.0,4.0,5.0
2020,BMW,M850i xDrive Coupe,Subcompact,4.4,8,AS8,Z,13.6,9.3,11.7,24.0,273.0,4.0,3.0
2020,Acura,TLX SH-AWD A-SPEC/Limited Edition,Compact,3.5,6,AS9,Z,12.0,8.2,10.3,27.0,240.0,5.0,3.0
2020,Buick,Encore AWD,SUV: Small,1.4,4,AS6,X,10.0,8.0,9.1,31.0,214.0,5.0,5.0
2020,Subaru,Impreza 4-Door AWD,Mid-size,2,4,AV7,X,8.3,6.4,7.5,38.0,174.0,7.0,6.0
2020,Porsche,Panamera Turbo,Full-size,4,8,AM8,Z,12.8,9.2,11.2,25.0,261.0,4.0,3.0
2020,Honda,Civic Coupe,Compact,2,4,AV7,X,8.3,6.6,7.5,38.0,176.0,7.0,3.0
2020,Porsche,Panamera 4S,Full-size,2.9,6,AM8,Z,13.1,8.9,11.2,25.0,260.0,4.0,5.0
2020,MINI,John Cooper Works 3 Door,Subcompact,2,4,AS8,Z,9.2,6.9,8.1,35.0,190.0,6.0,7.0
2020,GMC,Sierra WT,Pickup truck: Standard,2.7,4,A8,X,12.5,10.8,11.7,24.0,275.0,4.0,6.0
2020,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2,4,A9,X,11.2,8.0,9.8,29.0,229.0,5.0,5.0
2020,Honda,Civic Coupe,Compact,2,4,M6,X,9.3,6.7,8.1,35.0,189.0,6.0,3.0
2020,Ford,Mustang,Subcompact,5,8,AS10,X,15.0,9.1,12.3,23.0,289.0,3.0,3.0
2020,Aston Martin,DB11 V8,Minicompact,4,8,A8,Z,13.0,9.8,11.5,25.0,271.0,4.0,3.0
2020,Cadillac,CT5-V AWD,Mid-size,3,6,AS10,Z,13.8,9.4,11.8,24.0,276.0,4.0,5.0
2020,Lexus,NX 300h AWD,SUV: Small,2.5,4,AV6,X,7.2,7.9,7.5,38.0,176.0,7.0,7.0
2020,Ford,Ranger 4WD,Pickup truck: Standard,2.3,4,AS10,X,11.8,9.8,10.9,26.0,256.0,4.0,5.0
2020,Bentley,Continental GT,Compact,4,8,AM8,Z,15.1,9.1,12.4,23.0,291.0,3.0,3.0
2020,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,A8,X,13.7,10.7,12.3,23.0,290.0,3.0,5.0
2020,Volkswagen,Tiguan 4MOTION,SUV: Small,2,4,AS8,X,11.5,8.7,10.2,28.0,241.0,5.0,7.0
2020,Cadillac,CT5 AWD,Mid-size,2,4,AS10,Z,11.0,7.7,9.5,30.0,221.0,5.0,6.0
2020,Audi,Q7,SUV: Standard,3,6,AS8,Z,13.8,11.4,12.7,22.0,296.0,3.0,5.0
2020,Toyota,4Runner 4WD (Part-Time 4WD),SUV: Standard,4,6,AS5,X,14.8,12.5,13.8,20.0,321.0,3.0,5.0
2020,Mazda,CX-30 4WD,SUV: Small,2,4,AS6,X,9.4,7.7,8.6,33.0,202.0,6.0,7.0
2020,Mercedes-Benz,CLS 450 4MATIC,Compact,3,6,A9,Z,10.1,7.9,9.1,31.0,213.0,5.0,6.0
2020,Mazda,CX-30 4WD (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.5,7.4,8.6,33.0,200.0,6.0,7.0
2020,Toyota,Camry,Mid-size,2.5,4,AS8,X,8.1,5.7,6.9,41.0,164.0,8.0,7.0
2020,Jaguar,F-TYPE SVR AWD Coupe,Two-seater,5,8,AS8,Z,15.2,9.8,12.7,22.0,299.0,3.0,3.0
2020,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2,4,AS8,X,9.9,8.2,9.2,31.0,214.0,5.0,5.0
2020,Toyota,Corolla Hatchback,Compact,2,4,M6,X,8.4,6.3,7.5,38.0,174.0,7.0,6.0
2020,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.3,9.1,10.9,26.0,254.0,4.0,5.0
2020,Toyota,Tacoma 4WD,Pickup truck: Small,2.7,4,AS6,X,12.7,10.6,11.7,24.0,274.0,4.0,5.0
2020,Honda,HR-V AWD,Station wagon: Small,1.8,4,AV,X,8.8,7.5,8.2,34.0,193.0,6.0,5.0
2020,Jeep,Wrangler Unlimited 4X4,SUV: Small,3.6,6,M6,X,13.8,10.1,12.2,23.0,285.0,3.0,5.0
2020,Porsche,911 Carrera 4,Minicompact,3,6,AM8,Z,13.1,9.8,11.6,24.0,275.0,4.0,5.0
2020,Mercedes-Benz,AMG E 63 S 4MATIC+ Wagon,Station wagon: Mid-size,4,8,A9,Z,14.6,10.4,12.7,22.0,299.0,3.0,3.0
2020,BMW,M4 Coupe,Compact,3,6,AM7,Z,14.1,10.3,12.4,23.0,290.0,3.0,3.0
2020,Audi,A8L,Full-size,3,6,AS8,Z,13.5,8.9,11.5,25.0,267.0,4.0,5.0
2020,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6,A8,X,12.2,9.7,11.1,25.0,260.0,4.0,5.0
2020,GMC,Sierra WT 4WD,Pickup truck: Standard,2.7,4,A8,X,12.7,11.0,12.0,24.0,280.0,4.0,6.0
2020,Chevrolet,Camaro,Subcompact,2,4,M6,Z,11.9,7.9,10.1,28.0,235.0,5.0,5.0
2020,BMW,M235i xDrive Gran Coupe,Compact,2,4,AS8,Z,10.3,7.3,9.0,31.0,208.0,6.0,3.0
