Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City) (L/100 km),Fuel Consumption (Hwy) (L/100 km),Fuel Consumption (Comb) (L/100 km),Fuel Consumption (Comb) (mpg),CO2 Emissions (g/km),CO2 Rating,Smog Rating
2020,Audi,A3 Cabriolet quattro,Subcompact,2,4,AM7,X,10.8,8.0,9.5,30.0,224.0,5.0,7.0
2020,Jaguar,XF S AWD,Mid-size,3,6,AS8,Z,12.0,8.4,10.4,27.0,243.0,5.0,7.0
2020,Honda,Civic Coupe,Compact,1.5,4,AV7,X,7.8,6.4,7.2,39.0,167.0,7.0,3.0
2020,MINI,Cooper S Convertible,Minicompact,2,4,AM7,Z,9.2,6.9,8.1,35.0,191.0,6.0,7.0
2020,Chevrolet,Equinox AWD,SUV: Small,2,4,A9,Z,10.9,8.3,9.7,29.0,228.0,5.0,5.0
2020,Toyota,Prius c,Compact,1.5,4,AV,X,4.9,5.5,5.1,55.0,120.0,10.0,7.0
2020,Land Rover,Discovery,SUV: Standard,3,6,AS8,Z,14.8,11.4,13.3,21.0,311.0,3.0,7.0
2020,Land Rover,Discovery Sport P290,SUV: Small,2,4,AS9,Z,12.3,9.8,11.1,25.0,262.0,4.0,7.0
2020,Kia,Forte,Mid-size,1.6,4,AM7,X,8.7,6.6,7.8,36.0,184.0,7.0,5.0
2020,Ram,ProMaster City,Special purpose vehicle,2.4,4,A9,X,11.2,8.3,9.9,29.0,232.0,5.0,6.0
2020,GMC,Acadia AWD,SUV: Standard,3.6,6,A9,X,13.1,9.4,11.4,25.0,269.0,4.0,6.0
2020,Porsche,Macan S,SUV: Small,3,6,AM7,Z,12.9,10.2,11.7,24.0,272.0,4.0,5.0
2020,BMW,X5 M Competition,SUV: Standard,4.4,8,AS8,Z,17.8,12.9,15.6,18.0,362.0,2.0,3.0
2020,Jeep,Renegade 4X4,SUV: Small,2.4,4,A9,X,11.2,8.2,9.8,29.0,230.0,5.0,6.0
2020,Infiniti,Q60 AWD Red Sport,Subcompact,3,6,AS7,Z,12.5,9.2,11.0,26.0,259.0,4.0,3.0
2020,Lexus,LC 500h,Subcompact,3.5,6,AV10,Z,9.0,7.1,8.1,35.0,189.0,6.0,7.0
2020,Mitsubishi,Outlander 4WD,SUV: Small,2.4,4,AV6,X,9.9,8.1,9.1,31.0,212.0,5.0,5.0
2020,Toyota,C-HR,Compact,2,4,AS7,X,8.7,7.5,8.2,34.0,189.0,6.0,3.0
2020,Toyota,Sequoia 4WD,SUV: Standard,5.7,8,AS6,X,18.5,13.9,16.4,17.0,385.0,1.0,5.0
2020,Porsche,Macan,SUV: Small,2,4,AM7,Z,12.2,10.2,11.3,25.0,265.0,4.0,5.0
2020,Aston Martin,Vantage V8,Two-seater,4,8,M7,Z,16.7,11.2,14.2,20.0,333.0,3.0,3.0
2020,Toyota,Corolla Hatchback,Compact,2,4,M6,X,8.4,6.3,7.5,38.0,174.0,7.0,6.0
2020,Ford,F-150,Pickup truck: Standard,2.7,6,AS10,X,12.0,8.9,10.6,27.0,249.0,4.0,5.0
2020,BMW,X3 M40i,SUV: Small,3,6,AS8,Z,11.3,8.7,10.1,28.0,235.0,5.0,5.0
2020,Porsche,718 Cayman T,Two-seater,2,4,AM7,Z,11.2,8.7,10.1,28.0,236.0,5.0,1.0
2020,Volkswagen,Golf,Compact,1.4,4,AS8,X,8.1,6.6,7.4,38.0,174.0,7.0,7.0
2020,Chevrolet,Silverado 4WD,Pickup truck: Standard,2.7,4,A8,X,12.5,10.8,11.7,24.0,275.0,4.0,6.0
2020,Buick,Regal AWD,Mid-size,3.6,6,AS9,X,12.5,8.8,10.9,26.0,255.0,4.0,6.0
2020,Chevrolet,Silverado WT,Pickup truck: Standard,2.7,4,A8,X,12.5,10.8,11.7,24.0,275.0,4.0,6.0
2020,FIAT,124 Spider,Two-seater,1.4,4,M6,X,9.0,6.7,7.9,36.0,185.0,7.0,3.0
2020,Lamborghini,Huracan Coupe,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18.0,370.0,2.0,1.0
2020,BMW,230i xDrive Cabriolet,Subcompact,2,4,AS8,Z,10.9,7.5,9.4,30.0,219.0,5.0,7.0
2020,Land Rover,Defender 110 P300,SUV: Standard,2,4,AS8,Z,14.2,11.7,13.0,22.0,306.0,3.0,7.0
2020,Kia,Stinger AWD,Mid-size,3.3,6,AS8,Z,13.6,9.6,11.8,24.0,279.0,4.0,3.0
2020,BMW,X5 xDrive50i,SUV: Standard,4.4,8,AS8,Z,14.5,10.7,12.8,22.0,302.0,3.0,3.0
2020,Mercedes-Benz,AMG S 63 4MATIC+ Coupe,Compact,4,8,A9,Z,14.0,8.7,11.6,24.0,271.0,4.0,5.0
2020,Ram,1500 4X4,Pickup truck: Standard,5.7,8,A8,X,16.1,11.0,13.8,20.0,325.0,3.0,3.0
2020,Ram,1500 eTorque,Pickup truck: Standard,3.6,6,A8,X,11.9,9.4,10.8,26.0,253.0,4.0,5.0
2020,BMW,Z4 M40i,Two-seater,3,6,AS8,Z,10.3,8.0,9.3,30.0,216.0,5.0,5.0
2020,Ford,EcoSport AWD,SUV: Small,2,4,AS6,X,10.2,8.1,9.2,31.0,216.0,5.0,5.0
2020,Dodge,Charger,Full-size,3.6,6,A5,X,13.7,9.0,11.6,24.0,271.0,4.0,3.0
2020,Audi,Q7,SUV: Standard,3,6,AS8,Z,13.8,11.4,12.7,22.0,296.0,3.0,5.0
2020,Honda,Civic Hatchback,Full-size,1.5,4,AV,X,7.7,6.0,6.9,41.0,162.0,8.0,3.0
2020,BMW,750Li xDrive Sedan,Full-size,4.4,8,AS8,Z,14.5,9.9,12.4,23.0,290.0,3.0,3.0
2020,Ford,F-150 FFV,Pickup truck: Standard,5,8,AS10,E,20.0,14.8,17.6,16.0,293.0,3.0,3.0
2020,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A8,X,13.9,10.1,12.2,23.0,286.0,3.0,5.0
2020,Jeep,Cherokee 4X4 Active Drive Lock,SUV: Small,2,4,A9,X,11.8,9.2,10.6,27.0,249.0,4.0,5.0
2020,BMW,M5 Sedan,Mid-size,4.4,8,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
2020,Land Rover,Range Rover Velar P250,SUV: Small,2,4,AS8,Z,11.2,8.9,10.2,28.0,238.0,5.0,7.0
2020,Mitsubishi,Mirage,Compact,1.2,3,M5,X,7.1,5.8,6.5,43.0,151.0,8.0,5.0
2020,Mercedes-Benz,Metris Cargo,Special purpose vehicle,2,4,A7,Z,11.1,9.8,10.5,27.0,247.0,4.0,5.0
2020,Hyundai,Accent,Compact,1.6,4,M6,X,7.8,6.1,7.0,40.0,168.0,7.0,3.0
2020,Land Rover,Range Rover SVAutobiography Dynamic,SUV: Standard,5,8,AS8,Z,17.1,12.6,15.1,19.0,354.0,2.0,3.0
2020,Porsche,Panamera GTS ST,Full-size,4,8,AM8,Z,15.7,10.5,13.4,21.0,313.0,3.0,3.0
2020,Audi,Q5,SUV: Small,2,4,AM7,Z,10.7,8.4,9.7,29.0,226.0,5.0,5.0
2020,Buick,Encore AWD,SUV: Small,1.4,4,AS6,X,10.0,8.0,9.1,31.0,214.0,5.0,5.0
2020,Mercedes-Benz,S 560 4MATIC SWB,Mid-size,4,8,A9,Z,13.7,8.8,11.5,25.0,268.0,4.0,5.0
2020,Chevrolet,Equinox,SUV: Small,1.5,4,A6,X,8.9,7.7,8.4,34.0,196.0,6.0,7.0
2020,Audi,A6 allroad,Station wagon: Mid-size,3,6,AM7,Z,11.8,9.1,10.6,27.0,247.0,4.0,5.0
2020,Jaguar,XF 25t AWD,Mid-size,2,4,AS8,Z,10.1,7.2,8.8,32.0,207.0,6.0,7.0
2020,Alfa Romeo,Giulia,Mid-size,2,4,A8,Z,10.0,7.2,8.7,32.0,205.0,6.0,3.0
2020,Bentley,Mulsanne,Mid-size,6.8,8,AS8,Z,24.5,14.4,20.0,14.0,465.0,1.0,1.0
2020,Subaru,Outback AWD,SUV: Small,2.4,4,AV8,X,10.1,7.9,9.1,31.0,213.0,5.0,3.0
2020,Mercedes-Benz,SL 450,Two-seater,3,6,A9,Z,12.1,8.5,10.5,27.0,241.0,5.0,3.0
2020,GMC,Yukon 4WD,SUV: Standard,5.3,8,A6,X,16.0,11.2,13.8,20.0,325.0,3.0,3.0
2020,Ford,Explorer Hybrid AWD,SUV: Standard,3.3,6,AS10,X,10.1,9.0,9.6,29.0,225.0,5.0,5.0
2020,Dodge,Charger,Full-size,3.6,6,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,3.0
2020,BMW,750i xDrive Sedan,Full-size,4.4,8,AS8,Z,14.5,9.9,12.4,23.0,290.0,3.0,3.0
2020,Jeep,Grand Cherokee 4X4,SUV: Standard,5.7,8,A8,X,16.7,10.9,14.1,20.0,331.0,3.0,3.0
2020,FIAT,500L,Station wagon: Small,1.4,4,A6,X,10.7,7.9,9.4,30.0,221.0,5.0,3.0
2020,Honda,Accord Sport/Touring,Mid-size,2,4,AS10,X,10.4,7.4,9.1,31.0,211.0,5.0,7.0
2020,Rolls-Royce,Wraith,Mid-size,6.6,12,AS8,Z,19.6,12.8,16.5,17.0,387.0,1.0,3.0
2020,Dodge,Durango AWD SRT,SUV: Standard,6.4,8,A8,Z,18.3,12.2,15.6,18.0,363.0,2.0,1.0
2020,Mazda,CX-9 4WD,SUV: Small,2.5,4,AS6,X,11.6,9.1,10.5,27.0,244.0,5.0,5.0
2020,BMW,M8 Cabriolet Competition,Subcompact,4.4,8,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
2020,BMW,M4 Cabriolet Competition,Subcompact,3,6,M6,Z,13.8,9.4,11.9,24.0,280.0,4.0,3.0
2020,Buick,Encore,SUV: Small,1.4,4,AS6,X,9.4,7.8,8.7,32.0,204.0,6.0,5.0
2020,Bentley,Continental GT,Compact,4,8,AM8,Z,15.1,9.1,12.4,23.0,291.0,3.0,3.0
2020,Hyundai,Veloster,Compact,2,4,AS6,X,9.1,7.1,8.2,34.0,193.0,6.0,5.0
2020,Hyundai,Sonata Hybrid,Full-size,2,4,AM6,X,5.3,4.6,5.0,56.0,117.0,10.0,7.0
2020,Hyundai,Tucson AWD,SUV: Small,2.4,4,AS6,X,11.0,9.1,10.1,28.0,241.0,5.0,5.0
2020,Mercedes-Benz,AMG GLC 63 S 4MATIC+ Coupe,SUV: Small,4,8,A9,Z,15.0,10.9,13.2,21.0,309.0,3.0,5.0
2020,Bentley,Continental GT Convertible,Subcompact,6,12,AM8,Z,19.2,12.2,16.0,18.0,373.0,2.0,3.0
2020,Mazda,CX-30 4WD,SUV: Small,2,4,AS6,X,9.4,7.7,8.6,33.0,202.0,6.0,7.0
2020,Porsche,Panamera 4,Full-size,3,6,AM8,Z,12.4,9.0,10.9,26.0,253.0,4.0,5.0
2020,BMW,440i xDrive Coupe,Compact,3,6,M6,Z,13.0,8.5,11.0,26.0,257.0,4.0,3.0
2020,Buick,Regal AWD,Mid-size,2,4,AS8,Z,11.0,8.0,9.6,29.0,227.0,5.0,5.0
2020,Maserati,Ghibli,Mid-size,3,6,AS8,Z,14.1,9.8,12.2,23.0,286.0,3.0,1.0
2020,Audi,S5 Sportback,Mid-size,3,6,AS8,Z,11.8,8.9,10.5,27.0,245.0,5.0,5.0
2020,BMW,230i Coupe,Subcompact,2,4,M6,Z,11.1,7.3,9.4,30.0,219.0,5.0,7.0
2020,Cadillac,CT5-V AWD,Mid-size,3,6,AS10,Z,13.8,9.4,11.8,24.0,276.0,4.0,5.0
2020,Genesis,G70 AWD,Compact,2,4,AS8,Z,11.4,8.6,10.2,28.0,238.0,5.0,3.0
2020,Chevrolet,Silverado 4WD,Pickup truck: Standard,6.2,8,A10,Z,15.0,12.0,13.7,21.0,321.0,3.0,3.0
2020,Land Rover,Range Rover Velar SVAutobiography Dynamic,SUV: Small,5,8,AS8,Z,15.2,11.5,13.5,21.0,318.0,3.0,3.0
2020,Ford,F-150 Raptor 4X4,Pickup truck: Standard,3.5,6,AS10,X,15.3,13.1,14.3,20.0,336.0,2.0,5.0
2020,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2,4,A9,Z,11.3,8.1,9.9,29.0,231.0,5.0,6.0
2020,BMW,M850i xDrive Coupe,Subcompact,4.4,8,AS8,Z,13.6,9.3,11.7,24.0,273.0,4.0,3.0
2020,Chevrolet,Impala,Full-size,3.6,6,AS6,X,12.8,8.5,10.9,26.0,255.0,4.0,5.0
2020,Mercedes-Benz,A 220 4MATIC,Subcompact,2,4,AM7,Z,9.8,7.0,8.6,33.0,201.0,6.0,5.0
2020,Nissan,Altima AWD SR/Platinum,Mid-size,2.5,4,AV,X,9.3,6.7,8.1,35.0,190.0,6.0,7.0
2020,Porsche,718 Boxster T,Two-seater,2,4,AM7,Z,11.2,8.7,10.1,28.0,236.0,5.0,1.0
2020,Ford,F-150,Pickup truck: Standard,3,6,AS10,D,11.1,8.3,9.8,29.0,264.0,4.0,1.0
2020,Mercedes-Benz,GLS 580 4MATIC,SUV: Standard,4,8,A9,Z,14.3,11.4,13.0,22.0,302.0,3.0,5.0
2020,Chevrolet,Suburban FFV,SUV: Standard,5.3,8,A6,E,21.2,13.9,17.9,16.0,298.0,3.0,3.0
2020,Ram,1500 eTorque,Pickup truck: Standard,5.7,8,A8,X,14.1,10.3,12.4,23.0,290.0,3.0,3.0
2020,Subaru,Crosstrek AWD,SUV: Small,2,4,AV8,X,8.5,7.0,7.9,36.0,185.0,7.0,6.0
2020,Nissan,Murano,Station wagon: Mid-size,3.5,6,AV7,X,11.7,8.3,10.2,28.0,240.0,5.0,5.0
2020,BMW,M4 Coupe,Compact,3,6,M6,Z,13.4,9.6,11.7,24.0,273.0,4.0,3.0
2020,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.3,9.1,10.9,26.0,254.0,4.0,5.0
2020,Subaru,Impreza 5-Door AWD,Station wagon: Small,2,4,AV7,X,8.4,6.6,7.6,37.0,178.0,7.0,6.0
2020,BMW,X7 M50i,SUV: Standard,4.4,8,AS8,Z,15.5,11.4,13.6,21.0,318.0,3.0,3.0
2020,Mazda,CX-5,SUV: Small,2.5,4,AS6,X,9.7,7.8,8.8,32.0,206.0,6.0,7.0
2020,Lexus,GS 350 AWD,Mid-size,3.5,6,AS6,Z,12.3,9.1,10.9,26.0,254.0,4.0,5.0
2020,MINI,Cooper S Countryman ALL4,Mid-size,2,4,AS8,Z,10.4,7.5,9.1,31.0,212.0,5.0,7.0
2020,Buick,Encore GX,SUV: Small,1.2,3,AV,X,9.0,7.7,8.4,34.0,198.0,6.0,7.0
2020,GMC,Sierra 4WD AT4,Pickup truck: Standard,3,6,A10,D,10.5,9.1,9.9,29.0,265.0,4.0,1.0
2020,Bugatti,Divo,Two-seater,8,16,AM7,Z,27.2,18.0,23.0,12.0,537.0,1.0,1.0
2020,Volvo,XC60 T5 AWD,SUV: Small,2,4,AS8,Z,11.2,8.3,9.9,29.0,232.0,5.0,5.0
2020,Acura,NSX,Two-seater,3.5,6,AM9,Z,11.1,10.8,11.0,26.0,261.0,4.0,3.0
2020,Ford,F-150 4X4,Pickup truck: Standard,3.5,6,AS10,X,14.6,10.9,13.0,22.0,304.0,3.0,5.0
2020,Nissan,Altima AWD,Mid-size,2.5,4,AV,X,9.1,6.5,7.9,36.0,186.0,7.0,7.0
2020,Dodge,Charger (MDS),Full-size,6.4,8,A8,Z,15.8,9.6,13.0,22.0,305.0,3.0,1.0
2020,Nissan,Pathfinder 4WD Platinum,SUV: Small,3.5,6,AV,X,12.4,9.2,11.0,26.0,257.0,4.0,3.0
2020,Nissan,GT-R,Subcompact,3.8,6,AM6,Z,14.4,10.9,12.8,22.0,300.0,3.0,3.0
2020,Kia,Sedona,Minivan,3.3,6,AS8,X,12.7,9.9,11.5,25.0,271.0,4.0,5.0
2020,Porsche,Macan GTS,SUV: Small,2.9,6,AM7,Z,13.5,10.5,12.2,23.0,285.0,3.0,5.0
2020,Chevrolet,Silverado 4WD LT Trail Boss,Pickup truck: Standard,6.2,8,A10,Z,15.7,12.4,14.2,20.0,332.0,3.0,3.0
2020,MINI,Cooper S 5 Door,Subcompact,2,4,AM7,Z,8.9,6.6,7.9,36.0,184.0,7.0,7.0
2020,Ford,Mustang,Subcompact,5,8,M6,X,16.1,9.9,13.3,21.0,312.0,3.0,3.0
2020,Toyota,Corolla,Compact,1.8,4,M6,X,8.0,6.0,7.1,40.0,165.0,7.0,5.0
2020,Porsche,718 Cayman T,Two-seater,2,4,M6,Z,11.7,8.9,10.5,27.0,245.0,5.0,1.0
2020,BMW,X4 M,SUV: Small,3,6,AS8,Z,16.6,12.1,14.6,19.0,339.0,2.0,3.0
2020,Hyundai,Accent,Compact,1.6,4,AV,X,7.3,6.0,6.7,42.0,160.0,8.0,3.0
2020,Mercedes-Benz,GLB 250 4MATIC,SUV: Small,2,4,AM8,Z,10.1,7.7,9.0,31.0,210.0,5.0,6.0
2020,Kia,Niro,Station wagon: Small,1.6,4,AM6,X,4.6,5.1,4.8,59.0,114.0,10.0,7.0
2020,Land Rover,Defender 110 P400,SUV: Standard,3,6,AS8,Z,13.5,10.8,12.3,23.0,287.0,3.0,7.0
2020,BMW,440i Coupe,Compact,3,6,M6,Z,12.8,8.8,11.0,26.0,256.0,4.0,3.0
2020,Mercedes-Benz,AMG C 63 S Cabriolet,Subcompact,4,8,A9,Z,13.9,9.7,12.0,24.0,282.0,4.0,3.0
2020,Porsche,Cayenne Turbo Coupe,SUV: Standard,4,8,AS8,Z,15.8,12.2,14.2,20.0,332.0,3.0,3.0
2020,Chevrolet,Camaro SS,Subcompact,6.2,8,AS10,Z,14.6,8.9,12.1,23.0,282.0,4.0,1.0
2020,MINI,John Cooper Works Clubman ALL4,Mid-size,2,4,AS8,Z,10.1,7.6,9.0,31.0,210.0,5.0,3.0
2020,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,9.2,6.6,8.1,35.0,189.0,6.0,7.0
2020,Subaru,WRX AWD,Compact,2,4,M6,Z,11.3,8.5,10.1,28.0,236.0,5.0,1.0
2020,Toyota,Corolla Hybrid,Compact,1.8,4,AV,X,4.4,4.5,4.5,63.0,106.0,10.0,7.0
2020,Jaguar,F-TYPE P300 Convertible,Two-seater,2,4,AS8,Z,10.2,7.8,9.2,31.0,215.0,5.0,7.0
2020,Porsche,Panamera 4S,Full-size,2.9,6,AM8,Z,13.1,8.9,11.2,25.0,260.0,4.0,5.0
2020,Ford,Mustang Convertible (Performance Pkg),Subcompact,2.3,4,M6,X,12.1,9.1,10.7,26.0,252.0,4.0,5.0
2020,Ram,1500 Classic 4X4,Pickup truck: Standard,3.6,6,A8,X,14.5,10.2,12.6,22.0,294.0,3.0,3.0
2020,Hyundai,Elantra,Mid-size,2,4,AV,X,7.8,5.6,6.8,42.0,161.0,8.0,5.0
2020,Aston Martin,DB11 AMR,Minicompact,5.2,12,A8,Z,15.5,10.6,13.3,21.0,312.0,3.0,3.0
2020,Buick,Regal,Mid-size,2,4,AS9,Z,10.3,7.4,9.0,31.0,211.0,5.0,5.0
2020,Audi,S6,Mid-size,2.9,6,AS8,Z,12.9,8.5,10.9,26.0,255.0,4.0,5.0
2020,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,A8,X,13.7,10.7,12.3,23.0,290.0,3.0,5.0
2020,Cadillac,CT5-V,Mid-size,3,6,AS10,Z,13.1,9.1,11.3,25.0,263.0,4.0,5.0
2020,Jeep,Wrangler Unlimited 4X4,SUV: Small,3.6,6,M6,X,13.8,10.1,12.2,23.0,285.0,3.0,5.0
2020,BMW,440i xDrive Coupe,Compact,3,6,AS8,Z,11.4,8.3,10.0,28.0,233.0,5.0,3.0
2020,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2,4,A9,X,11.2,8.0,9.8,29.0,229.0,5.0,5.0
2020,Lexus,RX 450h AWD,SUV: Standard,3.5,6,AV6,Z,7.5,8.4,7.9,36.0,185.0,7.0,7.0
2020,GMC,Sierra 4WD,Pickup truck: Standard,4.3,6,A6,X,15.7,12.0,14.1,20.0,331.0,3.0,6.0
2020,Ford,Escape Hybrid,SUV: Small,2.5,4,AV,X,5.4,6.3,5.8,49.0,136.0,9.0,7.0
2020,Land Rover,Range Rover 5.0 Supercharged LWB,SUV: Standard,5,8,AS8,Z,14.4,11.3,13.0,22.0,305.0,3.0,3.0
2020,Mercedes-Benz,AMG E 63 S 4MATIC+ Wagon,Station wagon: Mid-size,4,8,A9,Z,14.6,10.4,12.7,22.0,299.0,3.0,3.0
2020,Ram,1500 4X4 eTorque,Pickup truck: Standard,5.7,8,A8,X,14.2,10.9,12.8,22.0,299.0,3.0,3.0
2020,Porsche,911 Carrera 4S Cabriolet,Minicompact,3,6,M7,Z,13.8,9.7,12.0,24.0,280.0,4.0,5.0
2020,Honda,Civic Coupe Si,Compact,1.5,4,M6,Z,8.9,6.4,7.8,36.0,183.0,7.0,3.0
2020,Mercedes-Benz,AMG GLC 63 S 4MATIC+,SUV: Small,4,8,A9,Z,15.0,10.9,13.2,21.0,309.0,3.0,5.0
2020,MINI,Cooper Convertible,Minicompact,1.5,3,AM7,Z,8.3,6.4,7.5,38.0,174.0,7.0,7.0
2020,Mercedes-Benz,AMG GLE 53 4MATIC+,SUV: Standard,3,6,A9,Z,13.2,10.8,12.1,23.0,285.0,3.0,6.0
2020,Honda,Civic Coupe,Compact,2,4,AV7,X,8.3,6.6,7.5,38.0,176.0,7.0,3.0
2020,Mazda,Mazda3 4-Door,Compact,2,4,AS6,X,8.4,6.6,7.6,37.0,178.0,7.0,7.0
2020,Chevrolet,Tahoe FFV,SUV: Standard,5.3,8,A6,E,21.2,13.9,17.9,16.0,298.0,3.0,3.0
2020,Honda,Civic Coupe,Compact,2,4,M6,X,9.3,6.7,8.1,35.0,189.0,6.0,3.0
2020,GMC,Sierra 4WD AT4,Pickup truck: Standard,5.3,8,A8,X,15.1,11.4,13.4,21.0,314.0,3.0,5.0
2020,Toyota,Highlander,SUV: Small,3.5,6,AS8,X,11.9,8.3,10.3,27.0,240.0,5.0,5.0
2020,GMC,Sierra WT,Pickup truck: Standard,2.7,4,A8,X,12.5,10.8,11.7,24.0,275.0,4.0,6.0
2020,Jeep,Wrangler 4X4,SUV: Small,2,4,A8,X,10.7,9.8,10.3,27.0,241.0,5.0,5.0
2020,Audi,Q7,SUV: Standard,2,4,AS8,Z,12.4,10.1,11.3,25.0,264.0,4.0,3.0
2020,Jeep,Cherokee,SUV: Small,3.2,6,A9,X,11.9,8.2,10.2,28.0,240.0,5.0,5.0
2020,Hyundai,Santa Fe AWD,SUV: Small,2,4,AS8,X,12.0,9.2,10.7,26.0,255.0,4.0,5.0
2020,Chevrolet,Colorado,Pickup truck: Small,2.5,4,A6,X,12.1,9.2,10.8,26.0,252.0,4.0,5.0
2020,BMW,M8 Gran Coupe Competition,Mid-size,4.4,8,AS8,Z,16.0,11.0,13.8,20.0,322.0,3.0,3.0
2020,Dodge,Challenger,Mid-size,3.6,6,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,3.0
2020,Volkswagen,Jetta,Compact,1.4,4,M6,X,7.9,5.9,7.0,40.0,163.0,8.0,7.0
2020,Cadillac,XT5 AWD,SUV: Small,3.6,6,AS9,X,13.4,9.4,11.6,24.0,270.0,4.0,6.0
2020,Kia,Sportage AWD,SUV: Small,2,4,AS6,X,12.1,9.6,11.0,26.0,261.0,4.0,5.0
2020,Chevrolet,Tahoe 4WD FFV,SUV: Standard,5.3,8,A6,X,16.0,11.2,13.8,20.0,325.0,3.0,3.0
2020,Hyundai,Elantra,Mid-size,1.6,4,M6,X,10.1,7.6,9.0,31.0,214.0,5.0,5.0
2020,BMW,Z4 sDrive30i,Two-seater,2,4,AS8,Z,9.5,7.4,8.5,33.0,200.0,6.0,7.0
2020,Audi,S8,Full-size,4,8,AS8,Z,17.6,10.7,14.5,19.0,339.0,2.0,3.0
2020,Jeep,Grand Cherokee 4X4 Trackhawk,SUV: Standard,6.2,8,A8,Z,20.9,13.8,17.7,16.0,413.0,1.0,1.0
2020,Chevrolet,Silverado 4WD LT Trail Boss,Pickup truck: Standard,5.3,8,A10,X,14.7,11.2,13.1,22.0,307.0,3.0,5.0
