Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City) (L/100 km),Fuel Consumption (Hwy) (L/100 km),Fuel Consumption (Comb) (L/100 km),Fuel Consumption (Comb) (mpg),CO2 Emissions (g/km),CO2 Rating,Smog Rating
2023,Lamborghini,Urus S,SUV: Standard,4,8,AS8,Z,16.6,12.5,14.8,19.0,345.0,3.0,3.0
2023,Lexus,RX 500h AWD,SUV: Small,2.4,4,AS6,Z,8.7,8.4,8.6,33.0,199.0,6.0,7.0
2023,Maserati,Levante Modena,SUV: Standard,3,6,A8,Z,15.1,10.9,13.2,21.0,308.0,4.0,3.0
2023,Rolls-Royce,Ghost Extended,Full-size,6.7,12,AS8,Z,19.9,12.7,16.7,17.0,388.0,2.0,3.0
2023,GMC,Yukon 4WD,SUV: Standard,5.3,8,A10,X,15.8,11.8,14.0,20.0,327.0,3.0,6.0
2023,Honda,Civic Sedan Si,Mid-size,1.5,4,M6,Z,8.7,6.4,7.7,37.0,180.0,6.0,6.0
2023,Volkswagen,Jetta,Compact,1.5,4,M6,X,8.2,5.6,7.0,40.0,165.0,7.0,7.0
2023,GMC,Sierra 4WD AT4X,Pickup truck: Standard,6.2,8,A10,Z,16.7,14.0,15.5,18.0,364.0,2.0,6.0
2023,Jeep,Cherokee 4X4 Trailhawk Active Drive Lock,SUV: Small,2,4,A9,X,11.8,9.2,10.6,27.0,249.0,5.0,5.0
2023,Acura,MDX SH-AWD Type S,SUV: Standard,3,6,AS10,Z,13.8,11.2,12.4,23.0,291.0,4.0,5.0
2023,Ford,F-150 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6,AS10,X,14.6,11.0,13.0,22.0,308.0,4.0,6.0
2023,Jeep,Wagoneer 4X4,SUV: Standard,5.7,8,A8,X,15.6,11.7,13.8,20.0,324.0,3.0,5.0
2023,Audi,A5 Sportback 45 TFSI quattro,Mid-size,2,4,AM7,Z,9.7,7.4,8.7,32.0,203.0,5.0,5.0
2023,BMW,X3 M Competition,SUV: Small,3,6,AS8,Z,15.7,11.7,13.9,20.0,323.0,3.0,3.0
2023,GMC,Sierra 4WD,Pickup truck: Standard,6.2,8,A10,Z,15.4,12.3,14.0,20.0,330.0,3.0,6.0
2023,Infiniti,QX60 AWD,SUV: Standard,3.5,6,AS9,Z,11.9,9.3,10.7,26.0,251.0,5.0,5.0
2023,Ford,F-150 Tremor 4X4 FFV,Pickup truck: Standard,5,8,AS10,E,20.3,15.2,18.0,16.0,295.0,4.0,5.0
2023,Cadillac,Escalade 4WD,SUV: Standard,6.2,8,A10,Z,16.6,13.1,15.0,19.0,352.0,3.0,6.0
2023,BMW,430i xDrive Cabriolet,Subcompact,2,4,AS8,Z,10.1,7.1,8.7,32.0,203.0,5.0,7.0
2023,Chevrolet,Silverado,Pickup truck: Standard,5.3,8,A10,X,14.0,11.1,12.7,22.0,298.0,4.0,6.0
2023,Mercedes-Benz,GLS 600 4MATIC Maybach SUV,SUV: Standard,4,8,A9,Z,16.8,12.4,14.8,19.0,346.0,3.0,5.0
2023,Chevrolet,Colorado,Pickup truck: Small,2.7,4,A8,X,11.7,9.5,10.7,26.0,252.0,5.0,7.0
2023,Ford,Bronco Raptor 4WD,SUV: Standard,3,6,AS10,X,15.7,14.8,15.3,18.0,358.0,2.0,5.0
2023,Audi,SQ7 quattro,SUV: Standard,4,8,AS8,Z,16.1,11.3,13.9,20.0,325.0,3.0,3.0
2023,BMW,M4 CSL Coupe,Subcompact,3,6,AS8,Z,15.0,10.3,12.9,22.0,301.0,4.0,5.0
2023,Chevrolet,Tahoe 4WD,SUV: Standard,3,6,A10,D,11.7,9.0,10.5,27.0,281.0,4.0,3.0
2023,MINI,Cooper Convertible,Minicompact,1.5,3,M6,Z,8.6,6.3,7.6,37.0,177.0,6.0,7.0
2023,MINI,Cooper S 3 Door,Subcompact,2,4,M6,Z,10.3,7.0,8.8,32.0,205.0,5.0,7.0
2023,Ford,F-150,Pickup truck: Standard,3.5,6,AS10,X,13.4,10.2,12.0,24.0,281.0,4.0,6.0
2023,Ford,Bronco Black Diamond 4WD,SUV: Small,2.7,6,AS10,X,13.1,13.1,13.1,22.0,308.0,4.0,5.0
2023,Mercedes-Benz,GLS 580 4MATIC SUV,SUV: Standard,4,8,A9,Z,14.9,11.2,13.2,21.0,310.0,4.0,5.0
2023,Land Rover,Range Rover Evoque P250,SUV: Small,2,4,AS9,Z,11.9,8.8,10.5,27.0,247.0,5.0,7.0
2023,Mercedes-Benz,AMG CLA 45 4MATIC Coupe,Compact,2,4,AM8,Z,12.0,8.3,10.3,27.0,241.0,5.0,3.0
2023,Dodge,Challenger,Mid-size,3.6,6,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,5.0
2023,Ram,1500 4X4,Pickup truck: Standard,5.7,8,A8,X,16.1,11.0,13.8,20.0,325.0,3.0,5.0
2023,Mercedes-Benz,CLS 450 4MATIC Coupe,Compact,3,6,A9,Z,11.0,8.2,9.7,29.0,229.0,5.0,6.0
2023,Toyota,GR Supra 2.0,Two-seater,2,4,AS8,Z,9.3,7.7,8.6,33.0,200.0,6.0,7.0
2023,Audi,Q5 45 TFSI quattro,SUV: Small,2,4,AM7,Z,10.6,8.2,9.5,30.0,223.0,5.0,5.0
2023,Chevrolet,Tahoe,SUV: Standard,5.3,8,A10,X,15.8,11.8,14.0,20.0,327.0,3.0,6.0
2023,BMW,M5 Competition Sedan,Mid-size,4.4,8,AS8,Z,16.1,11.1,13.8,20.0,324.0,3.0,3.0
2023,Maserati,MC20,Two-seater,3,6,AS8,Z,15.4,9.5,12.8,22.0,295.0,4.0,5.0
2023,Land Rover,Range Rover P530,SUV: Standard,4.4,8,AS8,Z,15.1,11.1,13.3,21.0,316.0,4.0,5.0
2023,GMC,Terrain AWD,SUV: Small,1.5,4,A9,X,9.9,8.3,9.2,31.0,216.0,5.0,7.0
2023,Jeep,Renegade 4X4,SUV: Small,1.3,4,A9,X,10.1,8.1,9.2,31.0,222.0,5.0,6.0
2023,Bentley,Continental GTC,Minicompact,4,8,AM8,Z,15.8,10.5,13.4,21.0,315.0,4.0,3.0
2023,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,6.2,8,A10,Z,16.7,14.0,15.5,18.0,364.0,2.0,6.0
2023,Cadillac,XT4 AWD,SUV: Small,2,4,AS9,Z,10.9,8.2,9.7,29.0,228.0,5.0,7.0
2023,Mercedes-Benz,GLB 250 4MATIC SUV,SUV: Small,2,4,AM8,Z,10.7,7.9,9.4,30.0,221.0,5.0,5.0
2023,Mercedes-Benz,AMG CLS 53 4MATIC+ Coupe,Compact,3,6,A9,Z,11.6,8.8,10.3,27.0,241.0,5.0,6.0
2023,Jeep,Grand Cherokee 4X4,SUV: Standard,3.6,6,A8,X,12.3,9.2,10.9,26.0,256.0,5.0,7.0
2023,Toyota,RAV4 Hybrid AWD,SUV: Small,2.5,4,AV,X,5.8,6.3,6.0,47.0,141.0,7.0,7.0
2023,Ford,Explorer AWD (Without Stop-Start),SUV: Standard,2.3,4,A10,X,12.0,9.0,10.7,26.0,251.0,5.0,7.0
2023,Mazda,CX-9 4WD,SUV: Small,2.5,4,AS6,X,11.6,9.1,10.5,27.0,245.0,5.0,5.0
2023,Lexus,IS 500,Compact,5,8,AS8,Z,14.1,9.3,11.9,24.0,280.0,4.0,5.0
2023,BMW,M850i xDrive Coupe,Subcompact,4.4,8,AS8,Z,14.1,9.9,12.2,23.0,284.0,4.0,3.0
2023,Honda,CR-V AWD,SUV: Small,1.5,4,AV,X,9.1,7.6,8.4,34.0,197.0,6.0,6.0
2023,Ford,F-150 FFV (Without Stop-Start),Pickup truck: Standard,3.3,6,AS10,E,17.5,12.4,15.2,19.0,253.0,5.0,6.0
2023,Cadillac,XT5 AWD,SUV: Small,2,4,AS9,Z,11.2,8.7,10.1,28.0,237.0,5.0,7.0
2023,Dodge,Durango AWD,SUV: Standard,3.6,6,A8,X,13.0,9.4,11.3,25.0,266.0,4.0,7.0
2023,Land Rover,Range Rover Velar P250,SUV: Small,2,4,AS8,Z,11.5,9.0,10.4,27.0,244.0,5.0,7.0
2023,Ford,F-150 4X4 FFV,Pickup truck: Standard,5,8,AS10,X,14.2,10.9,12.7,22.0,298.0,4.0,5.0
2023,Audi,S3 quattro,Subcompact,2,4,AM7,Z,10.2,7.3,8.9,32.0,207.0,5.0,5.0
2023,Honda,Civic Type R,Full-size,2,4,M6,Z,10.8,8.3,9.7,29.0,224.0,5.0,6.0
2023,BMW,X5 M50i,SUV: Standard,4.4,8,AS8,Z,14.7,10.9,13.0,22.0,302.0,4.0,3.0
2023,Mercedes-Benz,AMG GLA 45 4MATIC SUV,Station wagon: Small,2,4,AM8,Z,12.2,9.3,10.9,26.0,256.0,5.0,3.0
2023,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,A8,X,13.7,10.7,12.3,23.0,290.0,4.0,7.0
2023,Audi,A4 Sedan 45 TFSI quattro,Compact,2,4,AM7,Z,9.7,7.4,8.7,32.0,203.0,5.0,5.0
2023,Ford,F-150 Raptor 37 4X4 (Without Stop-Start),Pickup truck: Standard,3.5,6,AS10,X,16.6,14.8,15.8,18.0,370.0,2.0,6.0
2023,Honda,Civic Hatchback,Full-size,2,4,M6,X,9.1,6.6,8.0,35.0,186.0,6.0,6.0
2023,Bentley,Bentayga,SUV: Standard,4,8,AS8,Z,16.2,11.2,14.0,20.0,328.0,3.0,3.0
2023,Nissan,Rogue AWD,SUV: Small,1.5,3,AV8,X,8.4,6.7,7.6,37.0,179.0,6.0,6.0
2023,Lexus,LC 500,Subcompact,5,8,AS10,Z,15.1,9.6,12.6,22.0,294.0,4.0,5.0
2023,Ford,F-150,Pickup truck: Standard,2.7,6,AS10,X,12.0,9.2,10.7,26.0,252.0,5.0,6.0
2023,Kia,Sportage AWD,SUV: Small,2.5,4,AS8,X,10.4,8.5,9.5,30.0,224.0,5.0,5.0
2023,Hyundai,Tucson,SUV: Small,2.5,4,AS8,X,9.4,7.4,8.5,33.0,200.0,6.0,7.0
2023,Chevrolet,Camaro,Subcompact,3.6,6,M6,X,14.4,9.1,12.0,24.0,281.0,4.0,6.0
2023,MINI,Cooper S 5 Door,Subcompact,2,4,M6,Z,10.3,7.0,8.8,32.0,205.0,5.0,7.0
2023,MINI,John Cooper Works 3 Door,Subcompact,2,4,M6,Z,10.7,7.5,9.3,30.0,216.0,5.0,7.0
2023,Honda,Odyssey,Minivan,3.5,6,AS10,X,12.2,8.5,10.6,27.0,248.0,5.0,5.0
2023,Kia,Seltos AWD,SUV: Small,2,4,AV8,X,8.8,7.6,8.2,34.0,195.0,6.0,5.0
2023,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3,6,A9,Z,12.9,8.7,11.0,26.0,257.0,5.0,5.0
2023,Volkswagen,Tiguan R-Line 4MOTION,SUV: Small,2,4,AS8,X,11.0,8.3,9.8,29.0,229.0,5.0,7.0
2023,Volkswagen,Atlas 4MOTION,SUV: Small,3.6,6,AS8,X,13.4,10.1,11.9,24.0,279.0,4.0,5.0
2023,Dodge,Challenger SRT Hellcat,Mid-size,6.2,8,M6,Z,18.1,11.4,15.1,19.0,352.0,3.0,1.0
2023,Audi,R8 Spyder Performance quattro,Two-seater,5.2,10,AM7,Z,17.7,12.8,15.5,18.0,361.0,2.0,1.0
2023,Ford,Bronco 4WD,SUV: Small,2.7,6,AS10,X,12.5,11.5,12.0,24.0,283.0,4.0,5.0
2023,Ford,F-150 FFV,Pickup truck: Standard,5,8,AS10,E,19.4,13.2,16.6,17.0,270.0,4.0,5.0
2023,Nissan,Qashqai,Station wagon: Small,2,4,AV8,X,8.6,7.3,8.0,35.0,188.0,6.0,6.0
2023,Ford,F-150 Raptor R 4X4,Pickup truck: Standard,5.2,8,AS10,X,22.8,15.9,19.7,14.0,460.0,1.0,5.0
2023,Toyota,GR Corolla,Subcompact,1.6,3,M6,Z,11.1,8.3,9.8,29.0,229.0,5.0,5.0
2023,Toyota,GR86,Minicompact,2.4,4,M6,Z,11.9,8.7,10.5,27.0,247.0,5.0,3.0
2023,GMC,Sierra FFV,Pickup truck: Standard,5.3,8,A10,E,19.6,15.3,17.7,16.0,293.0,4.0,5.0
2023,BMW,X5 M,SUV: Standard,4.4,8,AS8,Z,17.9,13.0,15.7,18.0,364.0,2.0,3.0
2023,Mercedes-Benz,AMG GT 63 S 4MATIC+ Coupe,Compact,4,8,A9,Z,16.1,11.4,14.0,20.0,329.0,3.0,5.0
2023,BMW,X4 M40i,SUV: Small,3,6,AS8,Z,10.9,9.0,10.1,28.0,235.0,5.0,5.0
2023,Buick,Envision AWD,SUV: Small,2,4,AS9,X,10.5,8.2,9.5,30.0,222.0,5.0,7.0
2023,GMC,Yukon 4WD,SUV: Standard,6.2,8,A10,Z,16.6,13.1,15.0,19.0,352.0,3.0,6.0
2023,Volkswagen,Golf R,Compact,2,4,A7,Z,10.3,7.7,9.1,31.0,213.0,5.0,5.0
2023,Honda,Civic Hatchback,Full-size,2,4,AV,X,8.0,6.2,7.2,39.0,167.0,6.0,7.0
2023,Dodge,Charger,Full-size,3.6,6,A8,X,12.4,7.8,10.3,27.0,242.0,5.0,5.0
2023,Ford,Mustang,Subcompact,2.3,4,A10,X,11.0,7.4,9.3,30.0,220.0,5.0,5.0
2023,Porsche,911 Carrera,Minicompact,3,6,AM8,Z,13.1,9.8,11.6,24.0,275.0,4.0,5.0
2023,Volvo,XC90 B6 AWD,SUV: Standard,2,4,AS8,Z,11.9,9.1,10.6,27.0,249.0,5.0,7.0
2023,Aston Martin,DBS V12,Minicompact,5.2,12,A8,Z,16.4,10.7,13.8,20.0,324.0,3.0,3.0
2023,MINI,Cooper 5 Door,Subcompact,1.5,3,AM7,Z,8.2,6.2,7.3,39.0,170.0,6.0,7.0
2023,Audi,A6 45 TFSI quattro,Mid-size,2,4,AM7,Z,10.0,7.5,8.9,32.0,207.0,5.0,5.0
2023,Kia,Forte,Mid-size,2,4,AV,X,8.2,6.0,7.2,39.0,170.0,6.0,7.0
2023,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,8.7,6.7,7.8,36.0,183.0,6.0,7.0
2023,Mercedes-Benz,AMG G 63 SUV,SUV: Standard,4,8,A9,Z,19.5,15.5,17.7,16.0,415.0,1.0,3.0
2023,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.2,9.0,10.8,26.0,253.0,5.0,5.0
2023,Rolls-Royce,Phantom Extended,Full-size,6.7,12,AS8,Z,20.2,13.1,17.0,17.0,397.0,2.0,3.0
2023,GMC,Yukon,SUV: Standard,3,6,A10,D,11.2,8.7,10.1,28.0,272.0,4.0,3.0
2023,Chevrolet,Suburban 4WD,SUV: Standard,6.2,8,A10,Z,16.6,13.1,15.0,19.0,352.0,3.0,6.0
2023,Dodge,Charger (MDS),Full-size,6.4,8,A8,Z,15.9,9.6,13.1,22.0,307.0,4.0,1.0
2023,BMW,X6 M,SUV: Standard,4.4,8,AS8,Z,17.9,13.0,15.7,18.0,364.0,2.0,3.0
2023,Dodge,Charger SRT Hellcat Widebody,Full-size,6.2,8,A8,Z,19.0,11.5,15.6,18.0,368.0,2.0,1.0
2023,Land Rover,Range Rover Sport P360,SUV: Standard,3,6,AS8,Z,12.3,9.0,10.8,26.0,254.0,5.0,7.0
2023,Ford,F-150 4X4 FFV,Pickup truck: Standard,5,8,AS10,E,19.7,13.8,17.1,17.0,278.0,4.0,5.0
2023,BMW,540i xDrive Sedan,Mid-size,3,6,AS8,Z,10.5,8.1,9.4,30.0,219.0,5.0,5.0
2023,Ford,Bronco 4WD,SUV: Small,2.3,4,AS10,X,12.1,11.1,11.6,24.0,273.0,4.0,5.0
2023,BMW,X4 M Competition,SUV: Small,3,6,AS8,Z,15.7,11.7,13.9,20.0,323.0,3.0,3.0
2023,Mercedes-Benz,AMG SL 63 4MATIC+ Roadster,Minicompact,4,8,A9,Z,18.2,11.8,15.3,18.0,360.0,2.0,5.0
2023,Acura,TLX SH-AWD,Compact,2,4,AS10,Z,11.2,8.0,9.8,29.0,230.0,5.0,7.0
2023,Lexus,LS 500h AWD,Mid-size,3.5,6,AV10,Z,10.1,8.1,9.2,31.0,217.0,5.0,7.0
2023,Toyota,Corolla Hybrid AWD (3-mode),Compact,1.8,4,AV,X,5.0,5.7,5.3,53.0,124.0,8.0,7.0
2023,Genesis,G70 AWD,Compact,3.3,6,AS8,Z,13.5,9.1,11.5,25.0,273.0,4.0,3.0
2023,Hyundai,Sonata Hybrid,Full-size,2,4,AM6,X,5.3,4.6,5.0,56.0,117.0,8.0,7.0
2023,Chevrolet,Silverado 4WD Mud Terrain Tire,Pickup truck: Standard,3,6,A10,D,11.1,10.2,10.7,26.0,288.0,4.0,5.0
2023,Toyota,RAV4 AWD LE,SUV: Small,2.5,4,AS8,X,8.7,6.9,7.9,36.0,184.0,6.0,6.0
2023,Subaru,Forester Wilderness AWD,SUV: Small,2.5,4,AV8,X,9.5,8.3,9.0,31.0,210.0,5.0,7.0
2023,Ford,F-150 4X4,Pickup truck: Standard,3.5,6,AS10,X,13.6,10.3,12.1,23.0,284.0,4.0,6.0
2023,Land Rover,Range Rover P400 LWB,SUV: Standard,3,6,AS8,Z,13.1,9.1,11.3,25.0,265.0,4.0,7.0
2023,Volkswagen,Jetta GLI,Compact,2,4,M6,X,9.1,6.4,7.9,36.0,186.0,6.0,7.0
2023,BMW,X1 xDrive28i,SUV: Small,2,4,AM7,Z,9.6,7.0,8.4,34.0,195.0,6.0,8.0
2023,Aston Martin,DB11 V12,Minicompact,5.2,12,A8,Z,16.4,10.7,13.8,20.0,324.0,3.0,3.0
2023,Ram,1500 4X4 EcoDiesel,Pickup truck: Standard,3,6,A8,D,11.1,8.0,9.7,29.0,260.0,4.0,1.0
2023,Aston Martin,Vantage V8,Two-seater,4,8,A8,Z,13.1,9.6,11.5,25.0,270.0,4.0,5.0
2023,Maserati,Ghibli Modena AWD,Mid-size,3,6,A8,Z,14.1,9.5,12.0,24.0,284.0,4.0,3.0
2023,GMC,Sierra 4WD Mud Terrain Tire,Pickup truck: Standard,2.7,4,A8,X,13.8,13.2,13.6,21.0,318.0,3.0,7.0
2023,Hyundai,Santa Fe Hybrid,SUV: Small,1.6,4,AM6,X,7.1,7.9,7.4,38.0,176.0,6.0,7.0
2023,Audi,S5 Coup� quattro,Subcompact,3,6,AS8,Z,11.1,8.0,9.7,29.0,226.0,5.0,5.0
2023,Chevrolet,Malibu,Mid-size,1.5,4,AV,X,8.6,6.8,7.8,36.0,181.0,6.0,7.0
2023,Nissan,Sentra SR,Mid-size,2,4,AV,X,8.2,6.1,7.3,39.0,171.0,6.0,7.0
2023,Mercedes-Benz,GLE 450 4MATIC Coupe,SUV: Standard,3,6,A9,Z,11.7,9.2,10.5,27.0,247.0,5.0,6.0
2023,Mitsubishi,RVR 4WD,SUV: Small,2.4,4,AV6,X,10.3,8.3,9.4,30.0,218.0,5.0,5.0
2023,GMC,Canyon AT4X 4WD,Pickup truck: Small,2.7,4,A8,X,14.3,14.3,14.3,20.0,335.0,3.0,7.0
2023,Subaru,Forester AWD,SUV: Small,2.5,4,AV7,X,9.0,7.2,8.2,34.0,192.0,6.0,7.0
2023,Toyota,Tundra 4WD,Pickup truck: Standard,3.4,6,AS10,X,13.6,10.4,12.2,23.0,285.0,4.0,5.0
2023,Lexus,LX 600,SUV: Standard,3.4,6,AS10,Z,14.2,10.8,12.7,22.0,298.0,4.0,5.0
2023,Alfa Romeo,Giulia Quadrifoglio,Mid-size,2.9,6,A8,Z,13.5,9.3,11.6,24.0,271.0,4.0,3.0
2023,Subaru,Outback AWD,SUV: Small,2.5,4,AV8,X,9.2,7.3,8.3,34.0,195.0,6.0,7.0
2023,Jaguar,F-TYPE R Convertible AWD,Two-seater,5,8,AS8,Z,15.2,9.8,12.7,22.0,299.0,4.0,3.0
2023,MINI,John Cooper Works Convertible,Minicompact,2,4,AS8,Z,9.7,7.2,8.6,33.0,200.0,6.0,7.0
2023,Audi,Q3 40 TFSI quattro,SUV: Small,2,4,AS8,X,10.9,8.0,9.6,29.0,224.0,5.0,6.0
2023,Honda,Civic Hatchback,Full-size,1.5,4,M6,X,8.5,6.3,7.5,38.0,175.0,6.0,6.0
2023,Chevrolet,Equinox AWD,SUV: Small,1.5,4,A6,X,9.9,7.9,9.0,31.0,211.0,5.0,7.0
2023,Honda,Accord Hybrid Sport/Touring,Mid-size,2,4,AV,X,5.0,5.7,5.3,53.0,124.0,8.0,7.0
2023,Chevrolet,Blazer,SUV: Small,2,4,A9,X,10.6,8.0,9.4,30.0,227.0,5.0,7.0
2023,BMW,M8 Competition Gran Coupe,Mid-size,4.4,8,AS8,Z,16.1,10.9,13.7,21.0,321.0,3.0,3.0
2023,BMW,Z4 sDrive30i,Two-seater,2,4,AS8,Z,9.4,7.1,8.4,34.0,194.0,6.0,7.0
2023,Ford,F-150 FFV,Pickup truck: Standard,3.3,6,AS10,E,16.8,12.8,15.0,19.0,244.0,5.0,6.0
2023,Nissan,Sentra,Mid-size,2,4,AV,X,8.0,6.0,7.1,40.0,167.0,6.0,7.0
2023,Alfa Romeo,Stelvio,SUV: Small,2,4,A8,Z,10.3,8.1,9.3,30.0,218.0,5.0,5.0
2023,Subaru,WRX AWD,Mid-size,2.4,4,AV8,Z,12.7,9.4,11.2,25.0,262.0,4.0,3.0
2023,Toyota,RAV4 AWD,SUV: Small,2.5,4,AS8,X,9.5,7.2,8.5,33.0,199.0,6.0,6.0
2023,Subaru,Outback AWD,SUV: Small,2.4,4,AV8,X,10.6,8.1,9.5,30.0,221.0,5.0,6.0
2023,Toyota,4Runner 4WD (Part-Time 4WD),SUV: Standard,4,6,AS5,X,14.8,12.5,13.8,20.0,320.0,3.0,5.0
2023,BMW,X5 M Competition,SUV: Standard,4.4,8,AS8,Z,17.9,13.0,15.7,18.0,364.0,2.0,3.0
2023,Jeep,Wrangler JL Unlimited 4X4 eTorque,SUV: Small,3.6,6,A8,X,12.3,9.9,11.2,25.0,262.0,4.0,7.0
2023,Subaru,Ascent AWD,SUV: Standard,2.4,4,AV8,X,12.3,9.4,11.0,26.0,256.0,5.0,5.0
2023,BMW,X4 xDrive30i,SUV: Small,2,4,AS8,Z,11.0,8.4,9.9,29.0,229.0,5.0,7.0
2023,Chevrolet,Silverado 4WD ZR2,Pickup truck: Standard,6.2,8,A10,Z,16.7,14.0,15.5,18.0,364.0,2.0,6.0
2023,Mazda,MX-5 (SIL),Two-seater,2,4,M6,Z,9.0,7.0,8.1,35.0,189.0,6.0,3.0
2023,Bentley,Continental GT Speed,Subcompact,6,12,AM8,Z,19.6,12.0,16.2,17.0,379.0,2.0,3.0
2023,Jaguar,F-TYPE P450 Coupe,Two-seater,5,8,AS8,Z,14.1,9.7,12.1,23.0,286.0,4.0,3.0
2023,GMC,Sierra 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5.3,8,A10,X,15.2,12.2,13.9,20.0,326.0,3.0,5.0
2023,Volkswagen,Taos 4MOTION,SUV: Small,1.5,4,AM7,X,9.5,7.3,8.5,33.0,200.0,6.0,7.0
2023,Honda,CR-V,SUV: Small,1.5,4,AV,X,8.4,7.1,7.8,36.0,181.0,6.0,7.0
2023,BMW,X4 M,SUV: Small,3,6,AS8,Z,15.7,11.7,13.9,20.0,323.0,3.0,3.0
2023,Bugatti,Chiron Pur Sport,Two-seater,8,16,AM7,Z,30.3,20.9,26.1,11.0,608.0,1.0,1.0
2023,Maserati,Levante Trofeo,SUV: Standard,3.8,8,A8,Z,17.4,12.0,15.0,19.0,349.0,3.0,1.0
2023,Chevrolet,Camaro ZL1,Subcompact,6.2,8,M6,Z,17.2,12.0,14.9,19.0,349.0,3.0,1.0
2023,GMC,Yukon XL 4WD,SUV: Standard,5.3,8,A10,X,16.0,12.7,14.5,19.0,339.0,3.0,6.0
2023,Lexus,ES 350,Mid-size,3.5,6,AS8,X,10.7,7.3,9.2,31.0,214.0,5.0,5.0
2023,Mercedes-Benz,AMG GLB 35 4MATIC SUV,Station wagon: Mid-size,2,4,AM8,Z,11.3,8.7,10.2,28.0,238.0,5.0,5.0
2023,Audi,S4 Sedan quattro,Compact,3,6,AS8,Z,11.1,8.0,9.7,29.0,226.0,5.0,5.0
2023,Jaguar,F-TYPE P450 Convertible AWD,Two-seater,5,8,AS8,Z,15.2,9.8,12.7,22.0,299.0,4.0,3.0
2023,Hyundai,Elantra N,Mid-size,2,4,AM8,Z,12.1,7.9,10.2,28.0,241.0,5.0,3.0
2023,Chrysler,Pacifica AWD,Minivan,3.6,6,A9,X,14.1,9.4,12.0,24.0,279.0,4.0,7.0
