Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City) (L/100 km),Fuel Consumption (Hwy) (L/100 km),Fuel Consumption (Comb) (L/100 km),Fuel Consumption (Comb) (mpg),CO2 Emissions (g/km),CO2 Rating,Smog Rating
2016,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,9.3,6.4,8.0,35.0,187.0,7.0,9.0
2016,MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,AS6,X,8.7,6.5,7.7,37.0,182.0,7.0,8.0
2016,FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,X,13.9,9.6,12.0,24.0,280.0,4.0,7.0
2016,AUDI,A7 QUATTRO TDI (modified),MID-SIZE,3,6,AS8,D,9.4,6.2,7.8,36.0,213.0,6.0,9.0
2016,HONDA,HR-V,SUV - SMALL,1.8,4,M6,X,9.3,7.0,8.3,34.0,193.0,7.0,8.0
2016,ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,AM7,Z,17.4,11.3,14.7,19.0,343.0,3.0,6.0
2016,BMW,228i xDRIVE,SUBCOMPACT,2,4,AS8,Z,10.4,6.8,8.8,32.0,207.0,6.0,8.0
2016,MAZDA,MAZDA5,MINIVAN,2.5,4,AS5,X,10.8,8.3,9.7,29.0,226.0,5.0,7.0
2016,FORD,FOCUS FFV,COMPACT,2,4,AM6,X,8.9,6.0,7.6,37.0,178.0,7.0,9.0
2016,PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24.0,278.0,4.0,7.0
2016,SUBARU,WRX,COMPACT,2.5,4,M6,Z,13.8,10.2,12.2,23.0,285.0,4.0,6.0
2016,HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,X,13.0,9.7,11.5,25.0,269.0,5.0,7.0
2016,SCION,iM,MID-SIZE,1.8,4,AV7,X,8.3,6.3,7.4,38.0,173.0,8.0,9.0
2016,CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,A9,E,16.9,10.8,14.1,20.0,232.0,5.0,6.0
2016,LAMBORGHINI,AVENTADOR ROADSTER,TWO-SEATER,6.5,12,AM7,Z,23.6,14.1,19.3,15.0,452.0,1.0,4.0
2016,BMW,M235i xDRIVE CABRIOLET,SUBCOMPACT,3,6,AS8,Z,12.0,7.9,10.2,28.0,238.0,5.0,8.0
2016,GMC,TERRAIN AWD,SUV - SMALL,3.6,6,A6,X,14.9,10.1,12.8,22.0,300.0,4.0,6.0
2016,BMW,228i,SUBCOMPACT,2,4,AS8,Z,9.9,6.5,8.4,34.0,197.0,7.0,8.0
2016,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS6,X,11.0,7.7,9.5,30.0,222.0,6.0,8.0
2016,BUICK,LACROSSE AWD FFV,MID-SIZE,3.6,6,AS6,E,18.5,12.5,15.8,18.0,263.0,5.0,5.0
2016,CHEVROLET,IMPALA DUAL FUEL,MID-SIZE,3.6,6,AS6,X,13.9,9.3,11.9,24.0,272.0,4.0,7.0
2016,JEEP,GRAND CHEROKEE 4X4 (MDS),SUV - STANDARD,5.7,8,A8,X,16.7,10.7,14.0,20.0,329.0,3.0,6.0
2016,DODGE,DART GT,MID-SIZE,2.4,4,A6,X,10.6,7.5,9.2,31.0,215.0,6.0,8.0
2016,LINCOLN,MKZ AWD,MID-SIZE,3.7,6,AS6,X,13.8,9.7,11.9,24.0,279.0,4.0,7.0
2016,BMW,M4 COUPE,COMPACT,3,6,M6,Z,13.7,9.0,11.6,24.0,271.0,4.0,7.0
2016,CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,AS8,Z,17.7,10.2,14.3,20.0,335.0,3.0,6.0
2016,LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,11.4,7.6,9.7,29.0,225.0,6.0,8.0
2016,MERCEDES-BENZ,S 550 4MATIC SWB,MID-SIZE,4.7,8,AS7,Z,14.7,9.1,12.2,23.0,294.0,4.0,7.0
2016,PORSCHE,BOXSTER GTS,TWO-SEATER,3.4,6,AM7,Z,10.9,7.7,9.5,30.0,222.0,6.0,8.0
2016,NISSAN,JUKE NISMO RS,STATION WAGON - SMALL,1.6,4,M6,Z,8.9,7.5,8.3,34.0,194.0,7.0,8.0
2016,CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16.1,11.4,14.0,20.0,328.0,3.0,6.0
2016,MITSUBISHI,LANCER,COMPACT,2,4,AV6,X,8.6,6.8,7.8,36.0,181.0,7.0,8.0
2016,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,X,9.4,6.4,8.1,35.0,189.0,7.0,9.0
2016,JEEP,PATRIOT 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25.0,259.0,5.0,6.0
2016,GMC,TERRAIN FFV,SUV - SMALL,2.4,4,A6,X,10.5,7.3,9.1,31.0,214.0,6.0,8.0
2016,BMW,Z4 sDRIVE28i,TWO-SEATER,2,4,M6,Z,10.7,7.0,9.0,31.0,211.0,6.0,8.0
2016,KIA,SPORTAGE,SUV - SMALL,2.4,4,AS6,X,11.4,8.3,10.0,28.0,231.0,5.0,7.0
2016,MERCEDES-BENZ,AMG E 63 S 4MATIC WAGON,STATION WAGON - MID-SIZE,5.5,8,AS7,Z,15.2,11.0,13.3,21.0,310.0,4.0,6.0
2016,BUICK,ENVISION AWD,SUV - SMALL,2,4,A6,Z,11.8,9.1,10.6,27.0,248.0,5.0,7.0
2016,BUICK,ENCLAVE AWD,SUV - STANDARD,3.6,6,A6,X,16.1,10.8,13.7,21.0,323.0,3.0,6.0
2016,FORD,MUSTANG,SUBCOMPACT,3.7,6,M6,X,13.6,8.4,11.2,25.0,264.0,5.0,7.0
2016,TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.4,5.8,5.6,50.0,131.0,9.0,9.0
2016,DODGE,DART,MID-SIZE,2.4,4,A6,X,10.1,6.8,8.6,33.0,202.0,6.0,8.0
2016,MERCEDES-BENZ,CLS 400 4MATIC,COMPACT,3,6,AS7,Z,12.2,8.8,10.7,26.0,252.0,5.0,7.0
2016,SCION,tC,COMPACT,2.5,4,AS6,X,10.2,7.6,9.0,31.0,211.0,6.0,8.0
2016,AUDI,A8L QUATTRO,FULL-SIZE,6.3,12,AS8,Z,17.8,10.8,14.6,19.0,344.0,3.0,6.0
2016,MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,M6,Z,8.4,6.0,7.3,39.0,172.0,8.0,9.0
2016,SCION,tC,COMPACT,2.5,4,M6,X,10.2,7.7,9.0,31.0,210.0,6.0,8.0
2016,BMW,X3 xDRIVE28d,SUV - SMALL,2,4,AS8,D,8.6,6.9,7.9,36.0,211.0,6.0,8.0
2016,GMC,CANYON,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,7.7,9.4,30.0,252.0,5.0,8.0
2016,JAGUAR,XJR LWB,FULL-SIZE,5,8,AS8,Z,15.8,10.2,13.3,21.0,313.0,4.0,6.0
2016,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.7,10.5,11.7,24.0,274.0,4.0,6.0
2016,CHEVROLET,CAMARO,COMPACT,2,4,AS8,Z,10.9,7.5,9.3,30.0,218.0,6.0,8.0
2016,LAND ROVER,RANGE ROVER SPORT,SUV - STANDARD,3,6,AS8,Z,14.2,10.2,12.4,23.0,291.0,4.0,6.0
2016,HONDA,ACCORD SPORT,MID-SIZE,2.4,4,AV7,X,9.1,6.8,8.0,35.0,187.0,7.0,8.0
2016,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,X,12.4,11.4,11.9,24.0,279.0,4.0,6.0
2016,FIAT,500 CABRIO,MINICOMPACT,1.4,4,M5,X,7.9,6.3,7.2,39.0,168.0,8.0,9.0
2016,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,3.6,6,A6,X,13.6,9.9,11.9,24.0,279.0,4.0,7.0
2016,PORSCHE,CAYMAN GT4,TWO-SEATER,3.8,6,M6,Z,13.3,10.1,11.8,24.0,277.0,4.0,6.0
2016,NISSAN,FRONTIER 4WD,PICKUP TRUCK - SMALL,4,6,A5,X,15.7,11.3,13.7,21.0,322.0,3.0,6.0
2016,MITSUBISHI,RVR 4WD,SUV - SMALL,2.4,4,AV6,X,10.5,8.6,9.6,29.0,223.0,6.0,7.0
2016,BUICK,LACROSSE AWD FFV,MID-SIZE,3.6,6,AS6,X,13.8,9.0,11.7,24.0,274.0,4.0,7.0
2016,AUDI,S5 CABRIOLET QUATTRO,SUBCOMPACT,3,6,AM7,Z,13.3,9.1,11.4,25.0,266.0,5.0,7.0
2016,NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,M6,Z,8.5,6.9,7.8,36.0,183.0,7.0,8.0
2016,HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.8,6,AS8,Z,14.4,9.5,12.2,23.0,284.0,4.0,7.0
2016,CADILLAC,ATS AWD,COMPACT,2,4,AS8,Z,10.8,7.8,9.4,30.0,221.0,6.0,8.0
2016,INFINITI,Q50,MID-SIZE,2,4,AS7,Z,10.2,7.7,9.1,31.0,214.0,6.0,8.0
2016,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,AS6,Z,8.7,6.6,7.7,37.0,181.0,7.0,8.0
2016,BMW,428i CABRIOLET,SUBCOMPACT,2,4,AS8,Z,10.8,6.7,8.9,32.0,211.0,6.0,8.0
2016,HYUNDAI,ACCENT,COMPACT,1.6,4,AS6,X,8.9,6.3,7.7,37.0,179.0,7.0,9.0
2016,KIA,FORTE,MID-SIZE,2,4,M6,X,9.8,6.9,8.5,33.0,198.0,7.0,8.0
2016,PORSCHE,PANAMERA,FULL-SIZE,3.6,6,AM7,Z,12.9,8.4,10.9,26.0,255.0,5.0,7.0
2016,FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,13.3,10.7,12.3,23.0,288.0,4.0,6.0
2016,DODGE,CHALLENGER,MID-SIZE,5.7,8,M6,X,15.6,10.0,13.1,22.0,307.0,4.0,6.0
2016,JEEP,CHEROKEE 4X4,SUV - SMALL,3.2,6,A9,X,11.6,8.5,10.2,28.0,240.0,5.0,7.0
2016,NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV7,Z,8.8,7.5,8.2,34.0,194.0,7.0,8.0
2016,LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,7.1,7.7,7.4,38.0,172.0,8.0,8.0
2016,TOYOTA,VENZA 4WD,SUV - SMALL,3.5,6,AS6,X,12.8,9.3,11.3,25.0,263.0,5.0,7.0
2016,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,X,18.8,14.0,16.6,17.0,382.0,2.0,4.0
2016,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5,8,AS6,X,15.4,10.0,13.0,22.0,304.0,4.0,6.0
2016,LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,25.0,258.0,5.0,7.0
2016,MAZDA,MX-5 (SIL),TWO-SEATER,2,4,M6,Z,8.8,6.9,7.8,36.0,183.0,7.0,8.0
2016,LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.2,8.9,10.7,26.0,251.0,5.0,7.0
2016,FORD,MUSTANG,SUBCOMPACT,5,8,M6,X,15.5,9.4,12.7,22.0,298.0,4.0,7.0
2016,LAMBORGHINI,HURACAN,TWO-SEATER,5.2,10,AM7,Z,16.4,11.4,14.2,20.0,331.0,3.0,6.0
2016,CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.2,10.7,12.6,22.0,296.0,4.0,6.0
2016,MERCEDES-BENZ,GLA 250 4MATIC,SUV - SMALL,2,4,AS7,Z,9.8,7.4,8.7,32.0,203.0,6.0,8.0
2016,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,AS6,X,11.6,8.0,10.0,28.0,234.0,5.0,7.0
2016,FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,X,16.8,12.4,14.8,19.0,347.0,3.0,5.0
2016,VOLVO,S60 T6,COMPACT,2,4,AS8,Z,10.6,7.7,9.3,30.0,218.0,6.0,8.0
2016,TOYOTA,YARIS,COMPACT,1.5,4,AS6,X,7.2,5.6,6.4,44.0,151.0,8.0,9.0
2016,FORD,F-150,PICKUP TRUCK - STANDARD,3.5,6,AS6,X,13.5,9.8,11.9,24.0,278.0,4.0,7.0
2016,HYUNDAI,SONATA HYBRID,MID-SIZE,2,4,AM6,X,5.9,5.3,5.6,50.0,133.0,9.0,9.0
2016,AUDI,Q3,COMPACT,2,4,AS6,Z,12.0,8.2,10.3,27.0,242.0,5.0,7.0
2016,PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A8,Z,13.5,9.7,11.8,24.0,277.0,4.0,7.0
2016,HONDA,PILOT AWD,SUV - SMALL,3.5,6,AS9,X,12.4,9.3,11.0,26.0,257.0,5.0,7.0
2016,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.5,14.4,17.8,16.0,295.0,4.0,4.0
2016,CHEVROLET,CAMARO SS,COMPACT,6.2,8,AS8,Z,14.2,8.4,11.6,24.0,272.0,4.0,7.0
2016,ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,AS8,Z,20.9,12.7,17.2,16.0,403.0,2.0,5.0
2016,BMW,M4 CABRIOLET,SUBCOMPACT,3,6,M6,Z,14.1,9.0,11.8,24.0,278.0,4.0,7.0
2016,CHEVROLET,SONIC 5 RS,STATION WAGON - SMALL,1.4,4,AS6,X,9.5,7.1,8.4,34.0,195.0,7.0,8.0
2016,MERCEDES-BENZ,AMG S 63,FULL-SIZE,5.5,8,AS7,Z,15.7,10.1,13.2,21.0,313.0,4.0,6.0
2016,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,AM7,Z,11.9,8.7,10.5,27.0,245.0,5.0,7.0
2016,CADILLAC,CTS AWD,MID-SIZE,2,4,AS8,Z,11.2,8.1,9.8,29.0,229.0,5.0,7.0
2016,JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3,6,M6,Z,14.9,9.8,12.6,22.0,296.0,4.0,7.0
2016,CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.0,10.7,13.1,22.0,306.0,4.0,6.0
2016,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.0,8.2,10.3,27.0,277.0,4.0,7.0
2016,BMW,Z4 sDRIVE35i,TWO-SEATER,3,6,AM7,Z,13.7,10.0,12.1,23.0,282.0,4.0,6.0
2016,MINI,COOPER S 5 DOOR,SUBCOMPACT,2,4,AS6,Z,9.2,7.0,8.2,34.0,193.0,7.0,8.0
2016,AUDI,S7 QUATTRO,MID-SIZE,4,8,AM7,Z,13.4,8.8,11.4,25.0,265.0,5.0,7.0
2016,PORSCHE,911 GT3,TWO-SEATER,3.8,6,AM7,Z,16.0,11.5,14.0,20.0,329.0,3.0,6.0
2016,HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,AS6,X,11.7,8.7,10.3,27.0,239.0,5.0,7.0
2016,CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6,AS6,E,17.0,11.5,14.5,19.0,239.0,5.0,6.0
2016,CHRYSLER,200 FFV,MID-SIZE,3.6,6,A9,E,16.5,10.1,13.6,21.0,225.0,6.0,6.0
2016,CADILLAC,CTS,MID-SIZE,3.6,6,AS8,X,11.6,7.9,9.9,29.0,233.0,5.0,8.0
2016,MERCEDES-BENZ,AMG CLS 63 S 4MATIC,COMPACT,5.5,8,AS7,Z,15.1,10.8,13.1,22.0,308.0,4.0,6.0
2016,FORD,FOCUS FFV,COMPACT,2,4,M5,X,9.2,6.6,8.0,35.0,188.0,7.0,8.0
2016,JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,A5,X,14.8,11.7,13.4,21.0,314.0,4.0,6.0
2016,SUBARU,BRZ,MINICOMPACT,2,4,AS6,Z,9.6,7.0,8.4,34.0,197.0,7.0,8.0
2016,VOLVO,XC70 T5,SUV - SMALL,2,4,AS8,X,10.3,7.6,9.1,31.0,213.0,6.0,8.0
2016,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS8,Z,19.2,12.4,16.1,18.0,373.0,2.0,5.0
2016,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,7.7,9.4,30.0,252.0,5.0,8.0
2016,NISSAN,JUKE,STATION WAGON - SMALL,1.6,4,AV7,Z,8.5,7.2,7.9,36.0,186.0,7.0,8.0
2016,MERCEDES-BENZ,AMG SL 63,TWO-SEATER,5.5,8,AS7,Z,14.7,9.5,12.4,23.0,298.0,4.0,7.0
2016,VOLKSWAGEN,JETTA,COMPACT,2,4,AM6,X,9.8,7.0,8.6,33.0,201.0,7.0,8.0
2016,INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS7,Z,14.9,10.2,12.8,22.0,300.0,4.0,6.0
2016,MERCEDES-BENZ,E 400 4MATIC COUPE,SUBCOMPACT,3,6,AS7,Z,11.8,8.4,10.2,28.0,239.0,5.0,7.0
2016,FORD,F-150 4X4,PICKUP TRUCK - STANDARD,3.5,6,AS6,X,14.7,10.7,12.9,22.0,303.0,4.0,6.0
2016,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS6,X,9.4,6.3,8.0,35.0,187.0,7.0,9.0
2016,LINCOLN,MKZ HYBRID,MID-SIZE,2,4,AV,X,5.7,6.0,5.8,49.0,136.0,9.0,9.0
2016,FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,M5,X,7.6,5.9,6.8,42.0,160.0,8.0,9.0
2016,VOLVO,XC90 T5 AWD,SUV - STANDARD,2,4,AS8,Z,10.8,9.5,10.2,28.0,239.0,5.0,7.0
2016,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.0,10.7,13.1,22.0,307.0,4.0,6.0
2016,HONDA,CR-Z,TWO-SEATER,1.5,4,AV7,X,7.0,6.4,6.8,42.0,157.0,8.0,9.0
2016,PORSCHE,911 GT3RS,TWO-SEATER,4,6,AM7,Z,16.3,11.8,14.3,20.0,334.0,3.0,6.0
2016,AUDI,TT COUPE QUATTRO,SUBCOMPACT,2,4,AM6,X,10.1,7.8,9.1,31.0,209.0,6.0,8.0
2016,GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.7,9.6,11.3,25.0,265.0,5.0,7.0
2016,JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,A6,X,11.7,9.1,10.5,27.0,248.0,5.0,7.0
2016,FIAT,500X,SUV - SMALL,2.4,4,A9,X,10.6,7.6,9.3,30.0,217.0,6.0,8.0
2016,CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21.0,310.0,4.0,6.0
2016,CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,304.0,4.0,6.0
2016,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,M5,X,7.7,6.3,7.1,40.0,165.0,8.0,9.0
2016,KIA,OPTIMA,FULL-SIZE,2.4,4,AS6,X,9.4,6.5,8.1,35.0,193.0,7.0,8.0
2016,FIAT,500 HATCHBACK TURBO,MINICOMPACT,1.4,4,A6,X,9.6,7.3,8.6,33.0,200.0,7.0,8.0
2016,BMW,M5,MID-SIZE,4.4,8,M6,Z,16.1,10.9,13.7,21.0,321.0,3.0,6.0
2016,CHEVROLET,CRUZE LIMITED,MID-SIZE,1.4,4,M6,X,9.0,6.2,7.8,36.0,182.0,7.0,9.0
2016,JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.6,9.7,29.0,228.0,5.0,7.0
2016,NISSAN,MICRA,COMPACT,1.6,4,A4,X,8.8,6.6,7.8,36.0,184.0,7.0,8.0
2016,LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,25.0,258.0,5.0,7.0
2016,DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,E,19.2,13.1,16.4,17.0,269.0,5.0,5.0
