Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City) (L/100 km),Fuel Consumption (Hwy) (L/100 km),Fuel Consumption (Comb) (L/100 km),Fuel Consumption (Comb) (mpg),CO2 Emissions (g/km),CO2 Rating,Smog Rating
2017,CHRYSLER,300 AWD,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11.0,26.0,258.0,4.0,6.0
2017,KIA,OPTIMA FE,FULL-SIZE,2.4,4,AS6,X,9.3,6.6,8.0,35.0,190.0,7.0,7.0
2017,FORD,ESCAPE,SUV - SMALL,1.5,4,AS6,X,10.2,7.8,9.1,31.0,214.0,6.0,6.0
2017,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.7,13.8,17.0,17.0,283.0,4.0,6.0
2017,FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,A6,X,8.7,7.1,8.0,35.0,186.0,7.0,6.0
2017,SUBARU,CROSSTREK AWD,SUV - SMALL,2,4,M5,X,10.3,7.8,9.2,31.0,216.0,6.0,7.0
2017,GMC,ACADIA AWD,SUV - STANDARD,3.6,6,A6,X,13.3,9.5,11.6,24.0,271.0,4.0,5.0
2017,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.1,10.1,11.2,25.0,263.0,4.0,7.0
2017,JEEP,PATRIOT,SUV - SMALL,2,4,M5,X,10.3,7.9,9.3,30.0,216.0,6.0,5.0
2017,VOLVO,V90 T5,STATION WAGON - MID-SIZE,2,4,AS8,Z,10.1,7.0,8.7,32.0,204.0,6.0,6.0
2017,CHEVROLET,CAMARO SS,SUBCOMPACT,6.2,8,AS8,Z,14.2,8.7,11.7,24.0,273.0,4.0,5.0
2017,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,AS6,X,13.2,10.7,12.0,24.0,283.0,4.0,7.0
2017,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.8,12.6,14.9,19.0,349.0,2.0,5.0
2017,FORD,F-150 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.6,10.7,12.3,23.0,288.0,4.0,5.0
2017,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,A4,X,7.9,6.8,7.4,38.0,173.0,7.0,6.0
2017,CHEVROLET,SPARK,SUBCOMPACT,1.4,4,AV,X,7.8,6.2,7.1,40.0,167.0,8.0,7.0
2017,GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,E,20.0,13.5,17.1,17.0,284.0,4.0,5.0
2017,HONDA,ACCORD COUPE,MID-SIZE,3.5,6,AS6,X,11.4,7.4,9.6,29.0,225.0,5.0,6.0
2017,NISSAN,VERSA,MID-SIZE,1.6,4,AV,X,7.6,6.2,7.0,40.0,164.0,8.0,6.0
2017,PORSCHE,MACAN GTS,SUV - SMALL,3,6,A7,Z,13.8,10.3,12.3,23.0,287.0,4.0,5.0
2017,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS8,Z,20.0,12.6,16.7,17.0,390.0,1.0,6.0
2017,CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,14.0,9.9,12.2,23.0,286.0,4.0,7.0
2017,AUDI,A6 QUATTRO,MID-SIZE,2,4,AS8,Z,10.9,7.5,9.4,30.0,220.0,5.0,7.0
2017,GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,3.0,5.0
2017,BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,4,8,AS8,Z,17.7,10.3,14.4,20.0,337.0,2.0,6.0
2017,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.7,13.9,17.1,17.0,284.0,4.0,5.0
2017,LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,11.4,7.7,9.7,29.0,226.0,5.0,6.0
2017,MAZDA,CX-3,COMPACT,2,4,AS6,X,8.2,6.9,7.6,37.0,179.0,7.0,6.0
2017,AUDI,A6 QUATTRO,MID-SIZE,3,6,AS8,Z,11.5,8.2,10.0,28.0,238.0,5.0,6.0
2017,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV6,X,9.4,7.3,8.4,34.0,198.0,6.0,5.0
2017,AUDI,Q3 QUATTRO,COMPACT,2,4,AS6,Z,11.9,8.4,10.3,27.0,241.0,5.0,6.0
2017,SUBARU,IMPREZA 5-DOOR AWD,STATION WAGON - SMALL,2,4,AV7,X,8.4,6.5,7.5,38.0,176.0,7.0,7.0
2017,BMW,328d xDRIVE TOURING,STATION WAGON - SMALL,2,4,AS8,D,7.9,5.9,7.0,40.0,189.0,7.0,6.0
2017,LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.4,9.2,11.0,26.0,257.0,5.0,7.0
2017,MERCEDES-BENZ,G 550,SUV - STANDARD,4,8,AS7,Z,19.0,16.6,17.9,16.0,401.0,1.0,5.0
2017,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,15.8,12.3,14.2,20.0,334.0,3.0,5.0
2017,MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.7,8,A9,Z,13.6,9.4,11.7,24.0,275.0,4.0,5.0
2017,CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,M5,X,9.2,7.1,8.3,34.0,194.0,7.0,6.0
2017,MAZDA,MAZDA3 4-DOOR,COMPACT,2,4,M6,X,8.5,6.2,7.5,38.0,175.0,7.0,8.0
2017,FORD,EXPLORER FFV AWD,SUV - STANDARD,3.5,6,AS6,X,14.4,10.5,12.6,22.0,296.0,4.0,5.0
2017,PORSCHE,911 CARRERA S,MINICOMPACT,3,6,AM7,Z,10.8,8.3,9.7,29.0,226.0,5.0,5.0
2017,VOLKSWAGEN,BEETLE DUNE,COMPACT,1.8,4,AS6,X,9.6,7.5,8.6,33.0,201.0,6.0,8.0
2017,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.0,10.7,13.1,22.0,307.0,3.0,5.0
2017,PORSCHE,911 CARRERA 4,MINICOMPACT,3,6,AM7,Z,10.7,8.3,9.6,29.0,225.0,5.0,5.0
2017,FORD,GT,TWO-SEATER,3.5,6,AM7,Z,20.6,13.2,17.3,16.0,406.0,1.0,6.0
2017,MAZDA,CX-9 4WD,SUV - SMALL,2.5,4,AS6,X,11.5,8.9,10.4,27.0,242.0,5.0,6.0
2017,FORD,TAURUS,FULL-SIZE,2,4,AS6,X,11.8,8.1,10.1,28.0,238.0,5.0,6.0
2017,BMW,M6 GRAN COUPE,COMPACT,4.4,8,AM7,Z,17.2,11.6,14.7,19.0,343.0,2.0,6.0
2017,CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS8,X,12.8,8.8,11.0,26.0,259.0,4.0,6.0
2017,GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,M6,X,12.2,9.2,10.9,26.0,254.0,5.0,6.0
2017,FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,A6,X,9.7,7.4,8.7,32.0,202.0,6.0,6.0
2017,MITSUBISHI,LANCER SPORTBACK,STATION WAGON - SMALL,2,4,M5,X,9.9,7.3,8.7,32.0,205.0,6.0,5.0
2017,PORSCHE,911 TARGA 4S,MINICOMPACT,3,6,AM7,Z,11.1,8.6,10.0,28.0,233.0,5.0,5.0
2017,MITSUBISHI,MIRAGE G4,COMPACT,1.2,3,M5,X,7.2,5.9,6.6,43.0,155.0,8.0,7.0
2017,DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11.0,26.0,258.0,4.0,6.0
2017,FORD,FLEX AWD,SUV - STANDARD,3.5,6,AS6,X,14.7,10.7,12.9,22.0,303.0,3.0,6.0
2017,BMW,M3,COMPACT,3,6,M6,Z,13.7,9.1,11.7,24.0,273.0,4.0,6.0
2017,CHEVROLET,SONIC,COMPACT,1.4,4,M6,X,8.4,6.3,7.4,38.0,174.0,7.0,6.0
2017,HONDA,CIVIC SEDAN,MID-SIZE,2,4,AV,X,7.8,6.0,7.0,40.0,163.0,8.0,6.0
2017,NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.0,11.2,13.3,21.0,312.0,3.0,6.0
2017,SUBARU,BRZ,MINICOMPACT,2,4,AS6,Z,9.7,7.2,8.6,33.0,200.0,6.0,5.0
2017,MINI,JOHN COOPER WORKS CLUBMAN ALL4,MID-SIZE,2,4,M6,Z,11.4,7.8,9.7,29.0,227.0,5.0,6.0
2017,BMW,430i xDRIVE GRAN COUPE,COMPACT,2,4,AS8,Z,10.5,7.4,9.1,31.0,213.0,6.0,8.0
2017,BMW,430i xDRIVE CABRIOLET,SUBCOMPACT,2,4,AS8,Z,10.6,7.3,9.1,31.0,211.0,6.0,8.0
2017,JAGUAR,F-TYPE R CONVERTIBLE AWD,TWO-SEATER,5,8,AS8,Z,15.6,10.4,13.3,21.0,311.0,3.0,6.0
2017,GENESIS,G90 AWD,FULL-SIZE,3.3,6,AS8,Z,13.7,9.7,11.9,24.0,279.0,4.0,6.0
2017,GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16.0,11.7,14.1,20.0,330.0,3.0,5.0
2017,AUDI,Q7,SUV - STANDARD,2,4,AS8,Z,11.9,9.6,10.8,26.0,253.0,5.0,6.0
2017,PORSCHE,CAYENNE PLATINUM,SUV - STANDARD,3.6,6,A8,Z,13.6,10.2,12.1,23.0,281.0,4.0,5.0
2017,FORD,MUSTANG (Performance Pkg),SUBCOMPACT,2.3,4,AS6,X,11.8,8.3,10.2,28.0,239.0,5.0,6.0
2017,MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,AS8,Z,16.1,10.8,13.8,20.0,321.0,3.0,5.0
2017,FORD,FOCUS FFV,COMPACT,2,4,AM6,X,9.1,6.4,7.9,36.0,185.0,7.0,6.0
2017,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5,8,AS6,X,15.4,10.6,13.2,21.0,310.0,3.0,6.0
2017,CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,9.3,7.2,8.3,34.0,194.0,7.0,6.0
2017,MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3,6,AS8,Z,15.0,10.3,13.1,22.0,301.0,3.0,5.0
2017,CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8,A6,E,22.1,15.4,19.1,15.0,317.0,3.0,5.0
2017,CHEVROLET,MALIBU HYBRID,MID-SIZE,1.8,4,AV,X,4.8,5.5,5.1,55.0,121.0,10.0,6.0
2017,NISSAN,SENTRA (Turbo),MID-SIZE,1.6,4,M6,Z,9.1,7.3,8.3,34.0,195.0,6.0,6.0
2017,MAZDA,MAZDA3 4-DOOR,COMPACT,2,4,AS6,X,8.4,6.4,7.5,38.0,176.0,7.0,8.0
2017,BMW,750i xDRIVE,FULL-SIZE,4.4,8,AS8,Z,13.8,9.1,11.7,24.0,273.0,4.0,6.0
2017,DODGE,VIPER,TWO-SEATER,8.4,10,M6,Z,19.9,12.6,16.6,17.0,387.0,1.0,5.0
2017,KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,14.0,10.1,12.2,23.0,289.0,4.0,6.0
2017,JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.7,9.8,29.0,230.0,5.0,5.0
2017,LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.5,12,AM7,Z,22.2,12.7,17.9,16.0,428.0,1.0,5.0
2017,MERCEDES-BENZ,AMG S 63 COUPE,COMPACT,5.5,8,AS7,Z,15.3,10.2,13.0,22.0,305.0,3.0,5.0
2017,CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,13.2,8.5,11.1,25.0,260.0,4.0,6.0
2017,FORD,FUSION AWD,MID-SIZE,2.7,6,AS6,X,13.5,9.0,11.5,25.0,270.0,4.0,7.0
2017,CHRYSLER,200 FFV,MID-SIZE,3.6,6,A9,E,16.8,10.4,13.9,20.0,230.0,5.0,6.0
2017,FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,M5,X,7.7,6.1,7.0,40.0,163.0,8.0,6.0
2017,VOLVO,S60 INSCRIPTION T5,COMPACT,2,4,AS8,X,9.6,7.0,8.4,34.0,198.0,6.0,6.0
2017,VOLVO,S60 T6 AWD,COMPACT,2,4,AS8,Z,10.9,7.7,9.5,30.0,221.0,5.0,6.0
2017,RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3,6,A8,D,11.8,8.6,10.4,27.0,278.0,4.0,5.0
2017,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,36.0,184.0,7.0,8.0
2017,VOLKSWAGEN,GOLF GTI,COMPACT,2,4,AM6,X,9.6,7.2,8.5,33.0,199.0,6.0,8.0
2017,ACURA,TLX,COMPACT,2.4,4,AM8,Z,9.6,6.6,8.3,34.0,197.0,6.0,6.0
2017,AUDI,A3,SUBCOMPACT,2,4,AM7,X,9.1,6.8,8.0,35.0,188.0,7.0,8.0
2017,FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,E,16.8,12.1,14.7,19.0,242.0,5.0,6.0
2017,MINI,COOPER 3 DOOR,SUBCOMPACT,1.5,3,AS6,Z,8.8,6.8,7.9,36.0,184.0,7.0,8.0
2017,NISSAN,SENTRA,MID-SIZE,1.8,4,AV,X,8.1,6.3,7.3,39.0,171.0,7.0,8.0
2017,VOLKSWAGEN,GOLF R,COMPACT,2,4,M6,Z,10.9,7.7,9.4,30.0,220.0,5.0,6.0
2017,ACURA,NSX,TWO-SEATER,3.5,6,AM9,Z,11.1,10.8,11.0,26.0,261.0,4.0,6.0
2017,CHEVROLET,CRUZE,COMPACT,1.4,4,AS6,X,7.9,5.9,7.0,40.0,165.0,8.0,6.0
2017,VOLKSWAGEN,JETTA,COMPACT,1.8,4,AM6,X,9.4,6.8,8.2,34.0,193.0,7.0,8.0
2017,JEEP,COMPASS,SUV - SMALL,2,4,M5,X,10.3,7.9,9.3,30.0,216.0,6.0,5.0
2017,LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,16.0,12.9,14.6,19.0,341.0,2.0,6.0
2017,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,5,8,AS6,E,21.5,15.1,18.6,15.0,305.0,3.0,6.0
2017,CADILLAC,CT6 AWD,FULL-SIZE,3,6,AS8,Z,13.0,9.1,11.2,25.0,263.0,4.0,6.0
2017,LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.2,11.0,26.0,258.0,4.0,6.0
2017,MERCEDES-BENZ,AMG GT S COUPE,TWO-SEATER,4,8,AS7,Z,14.5,10.8,12.8,22.0,303.0,3.0,5.0
2017,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,A8,X,13.4,9.6,11.7,24.0,274.0,4.0,7.0
2017,GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,X,15.2,10.8,13.2,21.0,310.0,3.0,5.0
2017,FIAT,124 SPIDER,TWO-SEATER,1.4,4,M6,X,9.0,6.7,7.9,36.0,185.0,7.0,6.0
2017,FORD,F-150 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.0,11.0,12.7,22.0,298.0,4.0,5.0
2017,ALFA ROMEO,4C,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34.0,197.0,6.0,5.0
2017,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.5,6,A6,E,17.9,13.2,15.8,18.0,258.0,4.0,6.0
2017,LEXUS,RC 300 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.2,11.0,26.0,258.0,4.0,6.0
2017,MERCEDES-BENZ,GLS 550 4MATIC,SUV - STANDARD,4.7,8,A9,Z,16.7,12.9,15.0,19.0,347.0,2.0,5.0
2017,KIA,FORTE KOUP,COMPACT,1.6,4,AM7,X,9.6,7.4,8.6,33.0,204.0,6.0,6.0
2017,NISSAN,JUKE AWD,STATION WAGON - SMALL,1.6,4,AV7,Z,9.0,7.8,8.4,34.0,199.0,6.0,6.0
2017,JEEP,RENEGADE 4X4,SUV - SMALL,1.4,4,M6,X,9.9,7.7,8.9,32.0,211.0,6.0,6.0
2017,FORD,F-150 FFV 4X4 (LT Tire Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,E,21.5,15.1,18.6,15.0,306.0,3.0,6.0
2017,MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.7,6.6,7.8,36.0,181.0,7.0,8.0
2017,PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25.0,267.0,4.0,5.0
2017,GMC,TERRAIN AWD,SUV - SMALL,3.6,6,A6,X,15.0,10.4,13.0,22.0,304.0,3.0,6.0
2017,TOYOTA,PRIUS c,COMPACT,1.5,4,AV,X,4.9,5.5,5.1,55.0,120.0,10.0,8.0
2017,VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,AM6,X,10.6,8.0,9.4,30.0,220.0,5.0,8.0
2017,AUDI,A8,MID-SIZE,3,6,AS8,Z,12.6,8.0,10.5,27.0,246.0,5.0,6.0
2017,CADILLAC,CTS,MID-SIZE,2,4,AS8,Z,11.0,7.8,9.5,30.0,223.0,5.0,6.0
2017,AUDI,Q5,SUV - SMALL,3,6,AS8,Z,13.2,9.2,11.4,25.0,267.0,4.0,6.0
2017,CHEVROLET,CAMARO,SUBCOMPACT,3.6,6,M6,X,14.4,8.4,11.7,24.0,274.0,4.0,6.0
2017,CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.7,13.9,17.1,17.0,284.0,4.0,5.0
2017,DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,A6,X,14.2,9.5,12.1,23.0,284.0,4.0,6.0
2017,FORD,MUSTANG,SUBCOMPACT,3.7,6,AS6,X,12.8,8.9,11.1,25.0,259.0,4.0,6.0
2017,JAGUAR,F-PACE 35t,SUV - SMALL,3,6,AS8,Z,13.3,10.0,11.8,24.0,277.0,4.0,8.0
2017,JEEP,RENEGADE,SUV - SMALL,1.4,4,M6,X,9.9,7.7,8.9,32.0,209.0,6.0,6.0
2017,MASERATI,GHIBLI SQ4,MID-SIZE,3,6,AS8,Z,14.7,9.9,12.6,22.0,295.0,4.0,5.0
2017,CHEVROLET,MALIBU,MID-SIZE,1.5,4,A6,X,8.8,6.5,7.8,36.0,182.0,7.0,6.0
2017,HONDA,ACCORD COUPE,MID-SIZE,3.5,6,M6,X,12.9,8.4,10.9,26.0,254.0,5.0,6.0
2017,MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.4,15.1,19.0,355.0,2.0,5.0
2017,NISSAN,SENTRA NISMO,MID-SIZE,1.6,4,M6,Z,9.5,7.6,8.7,32.0,204.0,6.0,6.0
2017,CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,M7,Z,15.6,10.6,13.4,21.0,312.0,3.0,5.0
2017,AUDI,TTS COUPE QUATTRO,SUBCOMPACT,2,4,AM6,Z,10.3,8.6,9.5,30.0,222.0,5.0,6.0
2017,TOYOTA,HIGHLANDER AWD LE,SUV - STANDARD,3.5,6,AS8,X,11.7,8.8,10.4,27.0,242.0,5.0,7.0
2017,FORD,FLEX AWD GTDI,SUV - STANDARD,3.5,6,AS6,X,15.7,11.2,13.7,21.0,321.0,3.0,6.0
2017,JAGUAR,XJ R-SPORT 3.0 AWD,FULL-SIZE,3,6,AS8,Z,14.0,9.0,11.8,24.0,276.0,4.0,8.0
2017,VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2,4,AS8,Z,10.7,7.9,9.4,30.0,221.0,5.0,6.0
2017,GMC,SIERRA eASSIST 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.4,11.2,13.0,22.0,303.0,3.0,5.0
2017,RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,11.2,8.3,9.9,29.0,232.0,5.0,6.0
2017,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.3,12.7,22.0,298.0,4.0,5.0
2017,GMC,CANYON,PICKUP TRUCK - SMALL,3.6,6,A8,X,13.4,9.6,11.7,24.0,274.0,4.0,7.0
2017,GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,10.6,12.5,23.0,294.0,4.0,7.0
2017,BUICK,ENCORE (LE2 Engine),SUV - SMALL,1.4,4,AS6,X,8.6,7.1,7.9,36.0,185.0,7.0,6.0
2017,MINI,COOPER COUNTRYMAN,MID-SIZE,1.5,3,M6,Z,9.6,7.0,8.4,34.0,197.0,6.0,6.0
2017,MAZDA,CX-3 4WD,COMPACT,2,4,AS6,X,8.8,7.5,8.2,34.0,192.0,7.0,6.0
2017,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,M5,X,12.2,10.4,11.4,25.0,268.0,4.0,6.0
2017,FORD,FUSION,MID-SIZE,2,4,AS6,X,11.2,7.6,9.6,29.0,225.0,5.0,7.0
2017,BMW,X4 M40i,SUV - SMALL,3,6,AS8,Z,12.7,9.1,11.1,25.0,260.0,4.0,6.0
2017,GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,3.0,5.0
2017,FORD,F-150 (LT Tire Pkg),PICKUP TRUCK - STANDARD,2.7,6,AS6,X,12.4,9.8,11.2,25.0,263.0,4.0,6.0
2017,SUBARU,FORESTER AWD,SUV - SMALL,2,4,AV8,Z,10.2,8.6,9.5,30.0,223.0,5.0,5.0
2017,HYUNDAI,SONATA,FULL-SIZE,2,4,AS6,X,10.5,7.6,9.2,31.0,216.0,6.0,6.0
2017,DODGE,CHARGER (MDS),FULL-SIZE,6.4,8,A8,Z,15.6,9.6,12.9,22.0,302.0,3.0,5.0
2017,FORD,FOCUS FFV,COMPACT,2,4,M5,X,9.5,7.0,8.3,34.0,195.0,6.0,6.0
2017,HONDA,CIVIC COUPE,COMPACT,1.5,4,M6,X,7.7,5.7,6.8,42.0,159.0,8.0,6.0
2017,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2,4,AM6,X,10.1,7.8,9.1,31.0,209.0,6.0,8.0
2017,DODGE,CHALLENGER SRT (MDS),MID-SIZE,6.4,8,A8,Z,15.6,9.6,12.9,22.0,302.0,3.0,5.0
2017,JAGUAR,F-TYPE S COUPE,TWO-SEATER,3,6,AS8,Z,12.4,8.8,10.8,26.0,253.0,5.0,8.0
2017,HYUNDAI,TUCSON AWD,SUV - SMALL,2,4,AS6,X,11.0,9.1,10.2,28.0,241.0,5.0,6.0
2017,CADILLAC,ATS AWD,COMPACT,2,4,AS8,Z,10.8,7.9,9.5,30.0,222.0,5.0,6.0
2017,GMC,YUKON,SUV - STANDARD,5.3,8,A6,X,15.1,10.4,13.0,22.0,305.0,3.0,5.0
2017,MASERATI,LEVANTE,SUV - STANDARD,3,6,AS8,Z,16.8,11.9,14.7,19.0,340.0,2.0,5.0
2017,NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2,4,AV,X,9.8,9.0,9.4,30.0,220.0,5.0,6.0
2017,MINI,COOPER S 3 DOOR,SUBCOMPACT,2,4,M6,Z,10.2,7.3,8.9,32.0,210.0,6.0,8.0
2017,JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3,6,M6,Z,15.3,10.0,12.9,22.0,302.0,3.0,8.0
2017,FIAT,500L,STATION WAGON - SMALL,1.4,4,A6,X,10.7,7.9,9.4,30.0,221.0,5.0,6.0
2017,AUDI,S5 CABRIOLET,SUBCOMPACT,3,6,AM7,Z,13.3,9.1,11.4,25.0,266.0,4.0,6.0
2017,PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,AM7,Z,11.0,8.4,9.9,29.0,230.0,5.0,5.0
2017,HONDA,FIT,STATION WAGON - SMALL,1.5,4,M6,X,8.1,6.6,7.4,38.0,174.0,7.0,6.0
2017,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5,8,AS6,X,15.5,10.3,13.2,21.0,309.0,3.0,6.0
2017,DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23.0,289.0,4.0,6.0
2017,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,9.3,6.6,8.1,35.0,190.0,7.0,8.0
2017,CHEVROLET,MALIBU,MID-SIZE,2,4,A9,Z,10.7,7.1,9.1,31.0,212.0,6.0,6.0
2017,AUDI,SQ5,SUV - SMALL,3,6,AS8,Z,14.1,9.9,12.2,23.0,285.0,4.0,6.0
2017,FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,M6,X,11.2,8.7,10.1,28.0,237.0,5.0,6.0
2017,HYUNDAI,VELOSTER,COMPACT,1.6,4,M6,X,8.9,6.9,8.0,35.0,188.0,7.0,6.0
2017,MERCEDES-BENZ,AMG GLA 45 4MATIC,SUV - SMALL,2,4,AS7,Z,11.3,8.5,10.0,28.0,233.0,5.0,5.0
2017,FORD,MUSTANG,SUBCOMPACT,3.7,6,M6,X,13.8,8.8,11.5,25.0,271.0,4.0,6.0
2017,AUDI,A4 QUATTRO,COMPACT,2,4,AM7,Z,9.8,7.7,8.8,32.0,205.0,6.0,6.0
